"tax_id","org_name","isolation_source","metabolism","cogem_classification"
1719,"Corynebacterium pseudotuberculosis","sheep, infected gland","Aerobic","2"
1382,"Atopobium parvulum","human, gingival crevices","Anaerobic",NA
29494,"Vibrio furnissii","human, feces","Aerobic","2"
2738,"Vagococcus fluvialis","chicken, feces","Aerobic",NA
1620,"Weissella minor","milking machine sludge","Aerobic",NA
47886,"Pseudomonas luteola","wound","Aerobic",NA
47885,"Pseudomonas oryzihabitans","rice","Aerobic",NA
47886,"Pseudomonas luteola","human, cerebrospinal fluid","Aerobic",NA
43671,"Actinotalea fermentans","dumping ground","Aerobic",NA
521,"Bordetella avium","chicken, trachea","Aerobic","2"
53346,"Enterococcus mundtii","soil","Aerobic","2"
53346,"Enterococcus mundtii","cow, teat","Aerobic","2"
71451,"Enterococcus malodoratus","cheese, gouda","Aerobic","2"
1353,"Enterococcus gallinarum","chicken, intestine","Aerobic","2"
37734,"Enterococcus casseliflavus","plant","Aerobic","2"
33945,"Enterococcus avium","feces","Aerobic","2"
293,"Brevundimonas diminuta","contaminant of bacillus cereus culture","Aerobic",NA
80866,"Delftia acidovorans","soil enriched with acetamide","Aerobic",NA
316,"Pseudomonas stutzeri","spinal fluid","Aerobic",NA
1752,"Propionibacterium freudenreichii shermanii",NA,"Anaerobic",NA
1749,"Acidipropionibacterium jensenii","buttermilk","Anaerobic",NA
1751,"Acidipropionibacterium thoenii","cheese, emmenthal","Anaerobic",NA
102862,"Proteus penneri","urine","Aerobic","2"
1646,"Renibacterium salmoninarum","yearling chinook salmon","Aerobic",NA
69363,"Microbacterium terregens","soil","Aerobic",NA
250,"Chryseobacterium gleum","human, high vaginal swab","Aerobic",NA
1014,"Weeksella virosa","human, urine","Aerobic",NA
1015,"Bergeyella zoohelcum","human, sputum","Aerobic",NA
1614,"Lactobacillus fructivorans",NA,"Aerobic",NA
2751,"Carnobacterium maltaromaticum","refrigerated vacuum-packged meet","Aerobic",NA
258,"Sphingobacterium spiritivorum","human, blood","Aerobic",NA
247,"Empedobacter brevis","human, vaginal","Aerobic",NA
117207,"Sphingopyxis alaskensis","water","Aerobic",NA
253,"Chryseobacterium indologenes","human, sputum","Aerobic",NA
76832,"Myroides odoratimimus","human, pus","Aerobic",NA
76832,"Myroides odoratimimus","human, urine","Aerobic",NA
250,"Chryseobacterium gleum","human, urine","Aerobic",NA
238,"Elizabethkingia meningoseptica","human, blood","Aerobic","2"
253,"Chryseobacterium indologenes","human, blood","Aerobic",NA
28454,"Sphingobacterium multivorum","drypool powder","Aerobic",NA
250,"Chryseobacterium gleum","child, conjunctiva","Aerobic",NA
247,"Empedobacter brevis","human, vagina","Aerobic",NA
250,"Chryseobacterium gleum","human, vagina","Aerobic",NA
28454,"Sphingobacterium multivorum","human, urethritis","Aerobic",NA
28454,"Sphingobacterium multivorum","human, spinal fluid","Aerobic",NA
258,"Sphingobacterium spiritivorum","human, pleural liquid","Aerobic",NA
253,"Chryseobacterium indologenes","culture contamination","Aerobic",NA
246,"Chryseobacterium balustinum","fish, blood","Aerobic",NA
247,"Empedobacter brevis","human, bronchial secretion","Aerobic",NA
442,"Gluconobacter oxydans","beer","Aerobic",NA
28448,"Komagataeibacter xylinus","mountain ash berries","Aerobic",NA
89584,"Gluconacetobacter liquefaciens","dried fruit","Aerobic",NA
436,"Komagataeibacter hansenii","local vinegar brew","Aerobic",NA
435,"Acetobacter aceti aceti","alcohol vinegar","Aerobic",NA
102,"Polaribacter glomeratus","water","Aerobic",NA
34062,"Moraxella osloensis","child, node","Aerobic",NA
90244,"Oligella ureolytica","urine","Aerobic",NA
90244,"Oligella ureolytica","contaminant of spinal fluid","Aerobic",NA
90245,"Oligella urethralis","ear","Aerobic",NA
1451,"Paenibacillus amylolyticus","soil","Aerobic",NA
1401,"Paenibacillus lautus","child, intestinal tract","Aerobic",NA
1472,"Paenibacillus pabuli","green or fermenting fodder","Aerobic",NA
44253,"Paenibacillus validus","soil","Aerobic",NA
59839,"Paenibacillus alginolyticus","soil","Aerobic",NA
59842,"Paenibacillus chondroitinus","soil","Aerobic",NA
1406,"Paenibacillus polymyxa","soil","Aerobic",NA
2751,"Carnobacterium maltaromaticum","raw milk with malty flavour","Aerobic",NA
52773,"Actinomyces meyeri","human, purulent pleurisy","Anaerobic","2"
52770,"Actinomyces hordeovulneris","canine, ascite fluid","Anaerobic","2"
38307,"Gluconobacter cerinus","flower, pelargonium zonale","Aerobic",NA
1623,"Lactobacillus ruminis","bovine, rumen","Anaerobic",NA
1630,"Kandleria vitulina","calf rumen","Anaerobic",NA
2751,"Carnobacterium maltaromaticum","adult cutthroat trout, kidney","Aerobic",NA
2750,"Carnobacterium mobile","irradiated chicken meet","Aerobic",NA
2749,"Carnobacterium gallinarum","ice slush around chicken carcasses","Aerobic",NA
106590,"Cupriavidus necator","soil","Aerobic",NA
29483,"Yersinia aldovae","drinking water","Aerobic","2"
29485,"Yersinia rohdei","dog, feces","Aerobic","2"
40269,"Aliivibrio salmonicida","diseased farme atlantic salmon","Aerobic","2"
437,"Acidomonas methanolica","septic methanol-yeast process","Aerobic",NA
254,"Chryseobacterium indoltheticum","marine mud","Aerobic",NA
61646,"Lelliottia amnigena","soil","Aerobic","2"
687,"Vibrio gazogenes","marine mud","Aerobic","2"
676,"Vibrio fluvialis","river water","Aerobic","2"
565,"Escherichia hermannii","female, toe","Aerobic",NA
28141,"Cronobacter sakazakii","child, throat","Aerobic","2"
103621,"Actinomyces urogenitalis","human, pus","Aerobic","2"
685,"Vibrio diazotrophicus","sea urchin gastrointestinal tract","Aerobic","2"
669,"Vibrio harveyi","dead luminescing amphipod","Aerobic","2"
691,"Vibrio natriegens","salt marsh mud","Aerobic","2"
693,"Vibrio nereis","seawater enriched with propanol","Aerobic","2"
28173,"Vibrio nigripulchritudo","seawater enriched with chitin","Aerobic","2"
672,"Vibrio vulnificus","diseased pond-cultured eels","Aerobic","2"
28108,"Alteromonas macleodii","sea water","Aerobic",NA
44933,"Halomonas cupida","seawater","Aerobic",NA
77098,"Halomonas pacifica","seawater","Aerobic",NA
44935,"Halomonas venusta","seawater","Aerobic",NA
28255,"Marinomonas vaga","seawater enriched on glycerol","Aerobic",NA
689,"Vibrio mediterranei","coastal sediment","Aerobic","2"
688,"Aliivibrio logei","pacific cod, skin","Aerobic","2"
28174,"Vibrio ordalii","moribund coho salmon,  kidney tissue","Aerobic","2"
25,"Shewanella hanedai","arctic sediment","Aerobic",NA
651,"Aeromonas media","fish farm effluent","Aerobic",NA
29491,"Aeromonas salmonicida salmonicida","fish, salmon","Aerobic",NA
1641,"Listeria grayi","cattle","Aerobic",NA
1351,"Enterococcus faecalis","urine","Aerobic","2"
1352,"Enterococcus faecium","feces","Aerobic","2"
82996,"Serratia plymuthica","water","Aerobic",NA
82979,"Budvicia aquatica","water","Aerobic",NA
1650,"Kurthia zopfii","turkey, caecum","Aerobic",NA
33946,"Kurthia gibsonii","meat","Aerobic",NA
2756,"Brochothrix thermosphacta","pork, sausage","Aerobic",NA
1658,"Actinomyces bovis","cow, jaw","Anaerobic","2"
1659,"Actinomyces israelii","human, brain abscess","Anaerobic","2"
52769,"Actinomyces gerencseriae","human, cervicofacial actinomycosis","Anaerobic","2"
33011,"Cutibacterium granulosum","culture contaminant","Anaerobic",NA
33012,"Propionimicrobium lymphophilum","submaxillary  tissue","Anaerobic",NA
29332,"Bacillus aminovorans","soil","Aerobic",NA
1390,"Bacillus amyloliquefaciens","soil","Aerobic",NA
1459,"Sporosarcina globispora","soil","Aerobic",NA
1476,"Sporosarcina psychrophila",NA,"Aerobic",NA
1461,"Psychrobacillus insolitus","soil","Aerobic",NA
47421,"Hydrogenophaga pseudoflava","river water","Aerobic",NA
65657,"Hydrogenophaga flava","ditch mud","Aerobic",NA
86185,"Pseudomonas lundensis","prepacked beef","Aerobic",NA
86184,"Stenotrophomonas pictorum","soil","Aerobic",NA
33028,"Staphylococcus saccharolyticus","plasma","Anaerobic",NA
43771,"Corynebacterium urealyticum","part of endocardium","Aerobic","2"
2078,"Sporolactobacillus inulinus","chicken feed","Anaerobic",NA
303,"Pseudomonas putida","channel water","Aerobic",NA
717,"Actinobacillus capsulatus","rabbit","Aerobic",NA
123812,"Pasteurella multocida gallicida","bovine","Aerobic","2"
44283,"Pasteurella multocida multocida","pig farming","Aerobic","2"
75985,"Mannheimia haemolytica","sheep, nasopharyngeal mucus","Aerobic",NA
754,"Pasteurella dagmatis","human, nose","Aerobic","2"
753,"Pasteurella canis","dog, throat","Aerobic","2"
86182,"Curvibacter lanceolatus","distilled water","Aerobic",NA
46679,"Pseudomonas mucidolens","musty egg","Aerobic",NA
47884,"Pseudomonas taetrolens","cause of mustiness in eggs","Aerobic",NA
43662,"Pseudoalteromonas piscicida","red-tide sea water","Aerobic",NA
59803,"Sphingomonas echinoides","contaminant, nutrient agar plate","Aerobic",NA
12917,"Acidovorax facilis","lawn soil","Aerobic",NA
47920,"Acidovorax delafieldii","soil enriched with poly-b-hydroxybuty","Aerobic",NA
65655,"Hydrogenophaga palleronii","water enriched for isolation of hydrogen bacteria","Aerobic",NA
21,"Phenylobacterium immobile","soil","Aerobic",NA
45465,"Vogesella indigofera","garden soil","Aerobic",NA
86667,"Jeotgalibacillus marinus","marine sediment, 237 m depth","Aerobic",NA
34011,"Azospirillum irakense","rice roots","Aerobic",NA
34011,"Azospirillum irakense","rice rotts","Aerobic",NA
46170,"Staphylococcus aureus aureus","blood","Aerobic","2"
33964,"Leuconostoc citreum","honey-dew of rye ear","Aerobic",NA
33968,"Leuconostoc pseudomesenteroides","cane juice","Aerobic",NA
1252,"Leuconostoc carnosum","vacuum packed meat","Microaerophilic",NA
1641,"Listeria grayi","human, food","Aerobic",NA
634,"Yersinia bercovieri","human, stool","Aerobic","2"
33060,"Yersinia mollaretii","soil","Aerobic","2"
33964,"Leuconostoc citreum","canned tomatoes","Microaerophilic",NA
634,"Yersinia bercovieri","food","Aerobic","2"
33060,"Yersinia mollaretii","feces","Aerobic","2"
71452,"Enterococcus raffinosus","blood","Aerobic","2"
71453,"Tetragenococcus solitarius","ear exudate","Aerobic","2"
47846,"Brachybacterium conglomeratum","poultry, deep litter","Aerobic",NA
43669,"Brachybacterium faecium","poultry, deep litter","Aerobic",NA
663,"Vibrio alginolyticus","spoiled horse mackerel causing food poisoning","Aerobic","2"
59814,"Pantoea dispersa","soil","Aerobic",NA
258,"Sphingobacterium spiritivorum","sputum","Aerobic",NA
258,"Sphingobacterium spiritivorum","peritoneal fluid","Aerobic",NA
153491,"Alysiella crassa","sheep, saliva","Aerobic",NA
28449,"Neisseria subflava","throat","Aerobic",NA
490,"Neisseria sicca","pharyngeal mucosa","Aerobic",NA
496,"Neisseria macacae","oropharynx of rhesus monkey, macaca mulatta","Aerobic",NA
493,"Neisseria canis","dog, oral mucosa","Aerobic",NA
521,"Bordetella avium","turkey, respiratory tract","Aerobic",NA
29581,"Janthinobacterium lividum","soil","Aerobic",NA
536,"Chromobacterium violaceum","fresh water","Aerobic",NA
537,"Iodobacter fluviatilis","fresh water, river","Aerobic",NA
537,"Iodobacter fluviatilis","river water","Aerobic",NA
33987,"Exiguobacterium aurantiacum","effluent of a potato processing factory","Aerobic",NA
716,"Actinobacillus suis","pig, blood","Aerobic",NA
676,"Vibrio fluvialis","human, feces","Aerobic","2"
69218,"Enterobacter cancerogenus","arm wound","Aerobic","2"
61645,"Enterobacter asburiae","lochia","Aerobic","2"
82995,"Serratia grimesii","cheese, cheddar","Aerobic",NA
54291,"Raoultella ornithinolytica",NA,"Aerobic","2"
46127,"Staphylococcus felis","cat, mass on the auricle","Aerobic",NA
64971,"Pseudospirillum japonicum","marine shellfish","Aerobic",NA
966,"Oceanospirillum linum","seawater","Aerobic",NA
64976,"Oceanospirillum beijerinckii","seawater","Aerobic",NA
64974,"Marinospirillum minutulum","putrid infusion, marine shellfish","Aerobic",NA
1695,"Bifidobacterium longum suis","pig, feces","Anaerobic",NA
1688,"Bifidobacterium cuniculi","rabbit, feces","Anaerobic",NA
13243,"Rarobacter faecitabidus","activated sludge in an alcoholic beverage","Aerobic",NA
29495,"Vibrio navarrensis","sewage","Aerobic","2"
64973,"Terasakiella pusilla","mussel, putrid infusion","Aerobic",NA
64969,"Oceanospirillum multiglobuliferum","marine shellfish","Aerobic",NA
64977,"Oceanospirillum maris","putrid infusion, oyster","Aerobic",NA
64976,"Oceanospirillum beijerinckii","putrid infusion, marine shellfish","Aerobic",NA
1710,"Cellulosimicrobium cellulans","chalk soil","Aerobic",NA
37763,"Clostridium perfringens A","bovine gangrene","Anaerobic","2"
1445,"Bacillus alcalophilus","feces","Aerobic",NA
1272,"Kocuria varians","human, skin","Aerobic",NA
78342,"Bifidobacterium gallicum","human, feces","Anaerobic",NA
1724,"Corynebacterium renale","bovine","Aerobic","2"
35756,"Corynebacterium pilosum","cow","Aerobic","2"
35755,"Corynebacterium kutscheri","swiss mouse, lung abscess","Aerobic","2"
35757,"Corynebacterium cystitidis","bovine urine, pyelonephritis","Aerobic","2"
47735,"Bibersteinia trehalosi","septicemia in lamb","Aerobic","2"
46170,"Staphylococcus aureus aureus","wound","Aerobic","2"
1270,"Micrococcus luteus","air contaminant","Aerobic",NA
85402,"Mannheimia granulomatis","cattle, subcutaneous granuloma","Aerobic",NA
571,"Klebsiella oxytoca","pharynx","Aerobic","2"
153493,"Conchiformibius steedae","dog","Aerobic",NA
72,"Simonsiella muelleri","human","Aerobic",NA
652,"Aeromonas schubertii","abscess","Aerobic",NA
654,"Aeromonas veronii","sputum","Aerobic",NA
67855,"Actinobacillus muris","mouse, pharynx","Aerobic",NA
64972,"Oceanobacter kriegii","seawater","Aerobic",NA
64977,"Oceanospirillum maris","seawater","Aerobic",NA
1018,"Capnocytophaga ochracea","human, oral cavity","Anaerobic",NA
1844,"Nocardioides luteus","soil under ficus","Aerobic",NA
1841,"Nocardioides albus","soil, lavender field","Aerobic",NA
43765,"Corynebacterium amycolatum","skin","Aerobic","2"
47920,"Acidovorax delafieldii","open fracture, foot","Aerobic",NA
47920,"Acidovorax delafieldii","blood","Aerobic",NA
80878,"Acidovorax temperans","human, wound","Aerobic",NA
80878,"Acidovorax temperans","human, urine","Aerobic",NA
45677,"Azohydromonas lata","soil","Aerobic",NA
34073,"Variovorax paradoxus","soil enriched with pantothenate","Aerobic",NA
85968,"Mycobacterium brumae","water sample","Aerobic",NA
287,"Pseudomonas aeruginosa","animal room water bottle","Aerobic","2"
562,"Escherichia coli","human, foot","Aerobic","2"
1405,"Bacillus mycoides","soil","Aerobic",NA
502,"Kingella denitrificans","pharynx","Aerobic",NA
1456,"Bacillus benzoevorans","soil","Aerobic",NA
33020,"Bacillus pseudomegaterium","soil","Aerobic",NA
28197,"Arcobacter butzleri","human, feces","Microaerophilic",NA
44253,"Paenibacillus validus","soil enriched with trimellilate","Aerobic",NA
44253,"Paenibacillus validus","soil enriched with p-hydroxybenzoate","Aerobic",NA
44253,"Paenibacillus validus","soil enriched with quinate","Aerobic",NA
29378,"Staphylococcus arlettae","poultry, skin","Aerobic",NA
29384,"Staphylococcus kloosii","squirrel, skin","Aerobic",NA
1293,"Staphylococcus gallinarum","chicken, nares","Aerobic",NA
1652,"Alloiococcus otitis","child, otitis","Aerobic",NA
29573,"Halomonas halophila","hypersaline soils","Aerobic",NA
1035,"Afipia felis","human, lymph node tissue","Aerobic",NA
1034,"Afipia clevelandensis","human, tibial biopsy","Aerobic",NA
56946,"Afipia broomeae","sputum","Aerobic",NA
1421,"Lysinibacillus sphaericus","soil","Aerobic",NA
480,"Branhamella catarrhalis","throat","Aerobic",NA
43771,"Corynebacterium urealyticum","bladder stone","Aerobic","2"
37734,"Enterococcus casseliflavus","tip of an intraveinous cannula","Aerobic","2"
37734,"Enterococcus casseliflavus","osteomyelitis","Aerobic","2"
55197,"Flavobacterium branchiophilum","yamame, oncorhynchus masou","Aerobic",NA
107401,"Tenacibaculum maritimum","diseased red sea bream, kidney","Aerobic",NA
107401,"Tenacibaculum maritimum","diseased black sea bream, kidney","Aerobic",NA
107401,"Tenacibaculum maritimum","sole, black patch necrosis","Aerobic",NA
996,"Flavobacterium columnare","salmon, kidney","Aerobic",NA
996,"Flavobacterium columnare","adult black bullhead, skin ulcer","Aerobic",NA
996,"Flavobacterium columnare","brown trout fry, skin lesions","Aerobic",NA
96345,"Flavobacterium psychrophilum","coho salmon, kidney","Aerobic",NA
96345,"Flavobacterium psychrophilum","rainbow trout fry, kidney","Aerobic",NA
96345,"Flavobacterium psychrophilum","rainbow trout fry, spleen","Aerobic",NA
33996,"Gluconacetobacter diazotrophicus","roots of saccharum officinarum, sugarcane","Aerobic",NA
45972,"Staphylococcus pasteuri","vomit","Aerobic",NA
33017,"Bacillus acidovorans","soil","Aerobic",NA
33023,"Bacillus viscosus","soil","Aerobic",NA
585,"Proteus vulgaris","lochia","Aerobic","2"
38313,"Shewanella algae","human","Aerobic",NA
1282,"Staphylococcus epidermidis","human","Aerobic",NA
1354,"Enterococcus hirae","human","Aerobic","2"
571,"Klebsiella oxytoca","human isolate","Aerobic","2"
470,"Acinetobacter baumannii","human","Aerobic",NA
