"tax_id","org_name","genome_size","gc_content","motility","gram_stain","sporulation","cell_shape","range_salinity","range_tmp","metabolism","optimum_tmp","ref_type","reference"
1662457,NA,4565632,63.71,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
1662458,NA,NA,61.97,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
1662458,NA,NA,58.37,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
1662458,NA,NA,57.49,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
1662458,NA,NA,64.11,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
1662458,NA,4704737,63.56,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
439481,NA,1486778,39.2,"Yes",NA,NA,"Cocci",NA,"Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
439481,NA,2973010,39.1,"Yes",NA,NA,"Cocci","Mesophilic","Thermophilic","Anaerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
1935017,NA,NA,54.73,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
1935018,NA,1249758,57.59,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
696749,"Acinetobacter baumannii 1656-2",4023106,39.05,"No","-","No","Pleomorphic rod",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
696749,NA,NA,33.47,"No","Negative",NA,"Bacilli",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
696749,NA,NA,33.5,"No","Negative",NA,"Bacilli",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
886889,"Acinetobacter baumannii 3909",NA,38.92,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
886888,"Acinetobacter baumannii 3990",NA,38.84,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
886890,"Acinetobacter baumannii 4190",NA,39.08,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1216295,"Acinetobacter baumannii 53264",3976592,38.9,NA,"Negative",NA,"Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
592014,"Acinetobacter baumannii 6013113",NA,38.9,"No","-",NA,"Coccus",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
525243,"Acinetobacter baumannii 6013150",NA,38.9,"No","-",NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
525242,"Acinetobacter baumannii 6014059",NA,39,"No","-",NA,"Coccus",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3917739,39.28,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3890158,39.07,"No","Negative",NA,"Bacilli","Unknown","Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1346792,"Acinetobacter baumannii AB-HKU3-08",4045373,39,"Nonmotile","Negative",NA,"Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1346793,"Acinetobacter baumannii AB-HKU3-10",3928510,39.1,"Nonmotile","Negative",NA,"Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
480119,NA,NA,34.37,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
480119,"Acinetobacter baumannii AB0057",4059242,39.2,"No","-","No","Pleomorphic rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
710094,"Acinetobacter baumannii AB056",NA,39.1,"No","-","No","Pleomorphic rod",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
710095,"Acinetobacter baumannii AB058",NA,39.1,"No","-","No","Pleomorphic rod",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
710096,"Acinetobacter baumannii AB059",NA,39.2,"No","-","No","Pleomorphic rod",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1222031,"Acinetobacter baumannii AB1H8",3993780,39,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
886886,"Acinetobacter baumannii AB210",NA,38.84,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
557600,"Acinetobacter baumannii AB307-0294",3760981,39,NA,"-",NA,"Pleomorphic rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1222033,"Acinetobacter baumannii AB405E4",3653486,39,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1222032,"Acinetobacter baumannii AB4A3",4104065,38.9,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
557601,"Acinetobacter baumannii AB900",NA,38.9,NA,"-",NA,"Pleomorphic rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
992402,"Acinetobacter baumannii ABNIH1",NA,39.12,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
992403,"Acinetobacter baumannii ABNIH2",NA,39.14,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
992404,"Acinetobacter baumannii ABNIH3",NA,39.06,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
992405,"Acinetobacter baumannii ABNIH4",NA,39.15,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1224747,NA,NA,33.72,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1224747,NA,NA,45.17,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1224747,"Acinetobacter baumannii AC30",3922859,38.83,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1224747,NA,NA,34.35,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
405416,"Acinetobacter baumannii ACICU",3996761,38.9,NA,"-",NA,"Pleomorphic rod","Non-halophilic","Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
405416,NA,NA,37.84,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
405416,NA,NA,33.4,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
400667,NA,NA,36.16,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
400667,"Acinetobacter baumannii ATCC 17978",4001457,38.9,"No","-","No","Pleomorphic rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
400667,NA,NA,35.18,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
575584,"Acinetobacter baumannii ATCC 19606",NA,39.1,"No","-","No","Pleomorphic rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
509173,NA,NA,37.48,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
509173,NA,NA,34.51,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
509173,"Acinetobacter baumannii",NA,39.32,NA,"-",NA,"Pleomorphic rod","Non-halophilic","Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
509173,NA,NA,37.6,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
509173,NA,NA,34.4,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1210907,"Acinetobacter baumannii BZICU-2",3814309,38.9,"No","Negative","No","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
945556,"Acinetobacter baumannii D1279779",NA,38.89,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1455315,NA,NA,39.27,"No","Negative",NA,"Coccobacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1455315,NA,3968436,39,"No","Negative",NA,"Coccobacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1455315,NA,NA,31.99,"No","Negative",NA,"Coccobacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
497978,"Acinetobacter baumannii MDR-ZJ06",NA,39.08,NA,"-",NA,"Pleomorphic rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
497978,NA,NA,47.39,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1435047,"Acinetobacter baumannii MDR_MMC4",3985111,38.9,"Nonmotile","Negative",NA,"Coccus-shaped",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1434212,"Acinetobacter baumannii MRSN 57",3953461,39.1,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1409926,"Acinetobacter baumannii MRSN 58",3949301,39,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1279013,"Acinetobacter baumannii PR07",3243427,39.7,"No","Negative","No","Bacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
509170,"Acinetobacter baumannii SDF",3477996,39.1,NA,"-",NA,"Pleomorphic rod","Non-halophilic","Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
509170,NA,NA,34.4,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
509170,NA,NA,34.54,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
509170,NA,NA,34.89,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3938080,38.88,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3936842,38.94,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3981483,38.88,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3976636,38.88,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3793859,38.87,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3673380,39,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3855815,38.93,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3943010,39.06,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3860407,38.94,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3938556,38.84,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3878071,38.92,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1100841,"Acinetobacter baumannii TYTH-1",3957368,39,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1100842,NA,3879846,38.87,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1100843,NA,3719171,38.87,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1100844,NA,3938769,38.83,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1100845,NA,3788292,38.85,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1100846,NA,3944163,38.8,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1100847,NA,3682288,38.82,"No","Negative","No","Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
945555,"Acinetobacter baumannii WM99c",NA,39.09,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1349824,"Acinetobacter baumannii str. Perm",3683601,39,NA,"Negative",NA,"Rod-shaped",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,34.37,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3933455,39.13,NA,"Negative",NA,NA,NA,"Mesophilic",NA,37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4032048,39.25,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,37.74,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4144615,39.13,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,37.75,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,33.9,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,38.75,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,39.85,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4335793,39.04,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3759495,39.04,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3803317,39.16,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,34.38,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,34.35,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3851648,38.95,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3987278,38.87,NA,NA,NA,NA,NA,NA,"Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3850058,39.25,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,35.34,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4102788,39.07,NA,"Negative",NA,"Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,41.62,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4156005,39.01,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,33.66,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,41.61,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4174158,39.01,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,33.67,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4076357,39.08,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4167459,38.96,NA,NA,NA,NA,NA,"Psychrophilic","Aerobic",13,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3886992,38.99,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3944409,38.97,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3890367,39,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,NA,36.42,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4139396,39.08,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3871013,38.95,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4130744,38.87,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3916650,38.83,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3918537,38.83,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3710482,38.73,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3770380,39.04,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4054926,38.86,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,4021843,38.87,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
470,NA,3436934,38.66,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1120925,"Acinetobacter bouvetii DSM 14964 = CIP 107468",3356325,45,"Nonmotile","Negative",NA,"Rod-shaped",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
471,NA,4058823,38.51,"Yes","Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
575585,"Acinetobacter calcoaceticus RUH2202",NA,38.6,"No",NA,"No","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1235833,NA,NA,37.64,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1235833,NA,NA,40.83,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1235833,"Acinetobacter calcoaceticus subsp. anitratus XM1570",4224312,38.8,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1330037,"Acinetobacter gerneri MTCC 9824",4420969,37.7,"Nonmotile","Negative",NA,"Rod-shaped",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1330038,"Acinetobacter guillouiae MSP4-18",4848959,38.1,"Nonmotile","Negative",NA,"Rod-shaped",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1330039,"Acinetobacter gyllenbergii MTCC 11365",4318988,40.9,"Nonmotile","Negative",NA,"Rod-shaped",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
707232,"Acinetobacter haemolyticus ATCC 19194",NA,39.6,"No","-",NA,"Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1331660,"Acinetobacter haemolyticus MTCC 9819",3384229,39.7,"Nonmotile","Negative",NA,"Rod-shaped",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1353941,NA,2899785,40.89,"No","Negative","No","Coccobacilli","Mesophilic","Mesophilic","Aerobic",20,"doi","doi.org/10.1093/nar/gkw1017"
575586,NA,3690010,39.59,"No",NA,NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
575586,"Acinetobacter johnsonii SH046",NA,41,"No",NA,NA,"Rod",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
40214,NA,3174461,41.475765,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1330047,"Acinetobacter junii MTCC 11364",3549566,38.3,"Nonmotile","Negative",NA,"Rod-shaped",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
575587,"Acinetobacter junii SH205",NA,38.7,"No","-",NA,"Rod",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
575587,NA,3463059,37.3,"No","Negative",NA,"Bacilli",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
575588,"Acinetobacter lwoffii SH145",NA,42.6,"No","-",NA,"Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1046625,"Acinetobacter lwoffii WJ10621",NA,41.57,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1343071,"Acinetobacter nosocomialis M2",3782411,38.7,"Yes","Negative",NA,"Coccobacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
106654,NA,3791806,38.61,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
436717,"Acinetobacter sp. DR1",4152543,38.73,"Yes","-","No","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1148157,NA,3766469,38.63,"Yes","Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
48296,NA,4372178,38.75,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1086014,"Acinetobacter pittii D499",4103824,38.8,"Nonmotile",NA,NA,"rod-shaped",NA,"Mesophilic","Anearobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
48296,NA,4357452,38.66,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
48296,NA,3811215,38.77,NA,"Negative",NA,NA,"Unknown",NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
981334,"Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788",3346011,41.43,"No","Negative","No","Coccobacilli",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
981334,"Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788",3366079,41.3,"No","Negative","No","Coccobacilli",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
981334,NA,3433938,41.38543,"No","Negative",NA,"Coccobacilli",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
575589,NA,3158014,41.24,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
575589,"Acinetobacter radioresistens SH164",NA,41.5,"No","-","No","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
596318,NA,3283705,41.49,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
596318,"Acinetobacter radioresistens SK82",NA,41.5,"No","-","No","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
40216,NA,3202805,41.49,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
62977,"Acinetobacter sp. ADP1",3598621,40.4,"No","-","No","Coccobacillus","Non-halophilic","Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1795629,NA,3560129,41.44,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
651305,"Acinetobacter sp. GG2",3873115,38.4,NA,"Negative",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1934978,NA,NA,37.79,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
1513354,NA,4314475,40.75,"Yes","Negative",NA,"Bacilli","Unknown","Psychrophilic","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
575564,"Acinetobacter sp. RUH2624",NA,38.6,"no","-",NA,"Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
575565,"Acinetobacter sp. SH024",NA,38.7,"No","-",NA,"Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1675902,NA,3416321,42.66,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1339229,NA,4127210,38.64,NA,NA,NA,NA,"Mesophilic","Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1561068,NA,3917814,41.19,NA,"Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1120928,"Acinetobacter tjernbergiae DSM 14971 = CIP 107465",3692277,38.5,"Nonmotile","Negative",NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1120930,"Actinoalloteichus cyanogriseus DSM 43889",5962038,72.6,NA,"Positive",NA,NA,NA,"Mesophile","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
340345,NA,6306386,68.08,"No","Positive",NA,"Filamentous",NA,"Mesophilic",NA,28,"doi","doi.org/10.1093/nar/gkw1017"
1612552,NA,7120854,70.09,"No","Positive",NA,"Filamentous",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1612551,NA,7275385,70.1,"No","Positive",NA,"Filamentous",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1612551,NA,NA,69.21,"No","Positive",NA,"Filamentous",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1120931,"Actinobacillus capsulatus DSM 19761",2620580,40,"nonmotile","negative","nonsporulating",NA,NA,"Mesophile",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
