"tax_id","org_name","name_class","sporulation","gram_stain","optimum_tmp","optimum_ph","cogem_classification","ref_type","reference"
1126,"Microcystis aeruginosa","scientific name",NA,NA,32,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29405,"Microlunatus phosphovorus","scientific name",NA,0,37,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
47850,"Micromonospora aurantiaca","scientific name",1,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1027,"Microscilla marina","scientific name",NA,0,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
52226,"Mitsuokella multacida","scientific name",NA,0,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2051,"Mobiluncus curtisii","scientific name",NA,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2052,"Mobiluncus mulieris","scientific name",NA,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
88139,"Modestobacter multiseptatus","scientific name",0,1,20.5,8,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1525,"Moorella thermoacetica","scientific name",1,1,NA,6.8,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
480,"Moraxella catarrhalis","scientific name",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
582,"Morganella morganii","scientific name",0,NA,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
90736,"Moritella marina","scientific name",NA,0,18,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
111501,"Muricauda ruestringensis","scientific name",0,0,25,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
36809,"Mycobacterium abscessus","scientific name",0,NA,32.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1764,"Mycobacterium avium","scientific name",NA,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1800,"Mycobacterium chubuense","scientific name",0,NA,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1766,"Mycobacterium fortuitum","scientific name",NA,NA,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1804,"Mycobacterium gilvum","scientific name",0,NA,31,7.2,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
46351,"Mycobacterium hassiacum","scientific name",0,NA,47.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
35617,"Mycobacterium indicus pranii","scientific name",0,NA,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1767,"Mycobacterium intracellulare","scientific name",NA,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1768,"Mycobacterium kansasii","scientific name",0,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1769,"Mycobacterium leprae","scientific name",0,NA,28.5,5.95,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
53462,"Mycobacterium mageritense","scientific name",0,NA,33.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1781,"Mycobacterium marinum","scientific name",0,NA,32,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1771,"Mycobacterium phlei","scientific name",0,NA,35,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
36814,"Mycobacterium rhodesiae","scientific name",0,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1772,"Mycobacterium smegmatis","scientific name",0,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1797,"Mycobacterium thermoresistibile","scientific name",0,NA,52,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
75922,"Mycobacterium tusciae","scientific name",0,NA,28.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1809,"Mycobacterium ulcerans","scientific name",0,NA,32,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
1810,"Mycobacterium vaccae","scientific name",0,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
110539,"Mycobacterium vanbaalenii","scientific name",0,NA,27,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1789,"Mycobacterium xenopi","scientific name",0,NA,43.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2110,"Mycoplasma agalactiae","scientific name",0,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
45363,"Mycoplasma alkalescens","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
47687,"Mycoplasma alligatoris","scientific name",NA,NA,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2094,"Mycoplasma arginini","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2111,"Mycoplasma arthritidis","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
51363,"Mycoplasma auris","scientific name",NA,NA,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2112,"Mycoplasma bovigenitalium","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28903,"Mycoplasma bovis","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29555,"Mycoplasma canis","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2095,"Mycoplasma capricolum","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
114881,"Mycoplasma columbinum","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
45361,"Mycoplasma conjunctivae","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
50052,"Mycoplasma crocodyli","scientific name",NA,NA,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2115,"Mycoplasma fermentans","scientific name",0,1,37,7.6,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2128,"Mycoplasma flocculare","scientific name",0,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2096,"Mycoplasma gallisepticum","scientific name",0,0,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
2097,"Mycoplasma genitalium","scientific name",0,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
136241,"Mycoplasma haemocanis","scientific name",0,NA,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
29501,"Mycoplasma haemofelis","scientific name",0,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2098,"Mycoplasma hominis","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2099,"Mycoplasma hyopneumoniae","scientific name",0,NA,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
2100,"Mycoplasma hyorhinis","scientific name",0,NA,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2116,"Mycoplasma iowae","scientific name",NA,0,42,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2105,"Mycoplasma leachii","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2118,"Mycoplasma mobile","scientific name",NA,1,20,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2102,"Mycoplasma mycoides","scientific name",NA,0,45,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
2121,"Mycoplasma orale","scientific name",NA,0,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
29562,"Mycoplasma ovipneumoniae","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28227,"Mycoplasma penetrans","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2104,"Mycoplasma pneumoniae","scientific name",NA,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2107,"Mycoplasma pulmonis","scientific name",NA,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2123,"Mycoplasma putrefaciens","scientific name",NA,NA,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
57372,"Mycoplasma suis","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2109,"Mycoplasma synoviae","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
65123,"Mycoplasma wenyonii","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
51365,"Mycoplasma yeatsii","scientific name",0,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
76832,"Myroides odoratimimus","scientific name",NA,0,39,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
256,"Myroides odoratus","scientific name",NA,0,39,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
33,"Myxococcus fulvus","scientific name",1,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
83455,"Myxococcus stipitatus","scientific name",1,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
34,"Myxococcus xanthus","scientific name",1,0,20,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
53461,"Nakamurella multipartita","scientific name",0,1,25,7,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
129789,"Natrialba aegyptia","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
64602,"Natrialba asiatica","scientific name",0,0,35,6.8,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
68911,"Natrialba chahannaoensis","scientific name",NA,0,45,9,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
123783,"Natrialba hulunbeirensis","scientific name",NA,0,50,9,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
13769,"Natrialba magadii","scientific name",NA,NA,38.5,9.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
69527,"Natrinema pallidum","scientific name",NA,0,38.5,7.4,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
69525,"Natrinema pellirubrum","scientific name",NA,0,32.5,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
88724,"Natrinema versiforme","scientific name",NA,0,41.5,6.75,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
44930,"Natronobacterium gregoryi","scientific name",NA,NA,37,10,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
44470,"Natronococcus amylolyticus","scientific name",NA,NA,42.5,9,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29288,"Natronococcus occultus","scientific name",NA,2,37.5,9.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2257,"Natronomonas pharaonis","scientific name",NA,NA,NA,8.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
61858,"Natronorubrum bangense","scientific name",NA,0,NA,9.25,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
63128,"Natronorubrum tibetense","scientific name",NA,0,NA,9.25,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
483,"Neisseria cinerea","scientific name",0,0,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
495,"Neisseria elongata","scientific name",0,0,35,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
484,"Neisseria flavescens","scientific name",NA,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
485,"Neisseria gonorrhoeae","scientific name",0,0,36,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
486,"Neisseria lactamica","scientific name",0,0,36,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
496,"Neisseria macacae","scientific name",NA,0,36,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
487,"Neisseria meningitidis","scientific name",0,0,37,7,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
488,"Neisseria mucosa","scientific name",0,0,36,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
489,"Neisseria polysaccharea","scientific name",NA,0,36,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
490,"Neisseria sicca","scientific name",0,0,36,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
28449,"Neisseria subflava","scientific name",0,0,36,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28091,"Neisseria weaveri","scientific name",NA,0,36,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
950,"Neorickettsia risticii","scientific name",NA,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
951,"Neorickettsia sennetsu","scientific name",NA,NA,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
64002,"Nevskia ramosa","scientific name",0,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
912,"Nitrobacter hamburgensis","scientific name",NA,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
913,"Nitrobacter winogradskyi","scientific name",0,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
35797,"Nitrococcus mobilis","scientific name",0,0,27.5,7.9,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
133539,"Nitrosococcus halophilus","scientific name",NA,0,NA,7.8,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1229,"Nitrosococcus oceani","scientific name",NA,0,NA,7.8,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
915,"Nitrosomonas europaea","scientific name",NA,0,25,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
916,"Nitrosomonas eutropha","scientific name",NA,0,25,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1231,"Nitrosospira multiformis","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
35801,"Nitrospina gracilis","scientific name",NA,0,28,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1824,"Nocardia asteroides","scientific name",1,1,33.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
37326,"Nocardia brasiliensis","scientific name",1,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
135487,"Nocardia cyriacigeorgica","scientific name",1,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
37329,"Nocardia farcinica","scientific name",1,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
53437,"Nocardiopsis alba","scientific name",1,1,28,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2014,"Nocardiopsis dassonvillei","scientific name",1,1,NA,8,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
141692,"Nocardiopsis halophila","scientific name",1,1,30,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
124252,"Nocardiopsis halotolerans","scientific name",1,1,28,8.5,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
141693,"Nocardiopsis kunsanensis","scientific name",1,1,37,9,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
53441,"Nocardiopsis lucentensis","scientific name",1,1,35,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
2015,"Nocardiopsis prasina","scientific name",1,1,39.5,10,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
61305,"Nocardiopsis synnemataformans","scientific name",1,1,28.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
124285,"Nocardiopsis xinjiangensis","scientific name",1,1,28,7.2,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
70799,"Nodularia spumigena","scientific name",NA,0,32.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
189,"Novispirillum itersonii","scientific name",0,0,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
48935,"Novosphingobium aromaticivorans","scientific name",0,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
153233,"Oceanicaulis alexandrii","scientific name",0,0,NA,4.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
529,"Ochrobactrum anthropi","scientific name",0,0,28.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
94625,"Ochrobactrum intermedium","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
53946,"Octadecabacter arcticus","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28118,"Odoribacter splanchnicus","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1247,"Oenococcus oeni","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
90244,"Oligella ureolytica","scientific name",NA,0,34,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
90245,"Oligella urethralis","scientific name",0,0,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
40137,"Oligotropha carboxidovorans","scientific name",NA,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
138595,"Olsenella profusa","scientific name",0,2,37,6,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
133926,"Olsenella uli","scientific name",0,1,37,7,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
100379,"Onion yellows phytoplasma","scientific name",NA,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
107709,"Opitutus terrae","scientific name",0,0,NA,7.75,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
46469,"Orenia marismortui","scientific name",1,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
784,"Orientia tsutsugamushi","scientific name",NA,0,NA,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
28251,"Ornithobacterium rhinotracheale","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
118323,"Oscillatoria acuminata","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
104176,"Oscillochloris trichoides","scientific name",NA,0,32.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
847,"Oxalobacter formigenes","scientific name",0,0,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
44250,"Paenibacillus alvei","scientific name",1,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
59840,"Paenibacillus curdlanolyticus","scientific name",1,1,37,7,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
135193,"Paenibacillus daejeonensis","scientific name",1,2,NA,8,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
130049,"Paenibacillus dendritiformis","scientific name",1,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
61624,"Paenibacillus mucilaginosus","scientific name",1,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
59893,"Paenibacillus peoriae","scientific name",1,1,30,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1406,"Paenibacillus polymyxa","scientific name",1,1,30,5.5,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
78057,"Paenibacillus popilliae","scientific name",1,1,26,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
71995,"Paenibacillus vortex","scientific name",1,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
121719,"Pannonibacter phragmitetus","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
549,"Pantoea agglomerans","scientific name",0,NA,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
553,"Pantoea ananatis","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
59814,"Pantoea dispersa","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
66269,"Pantoea stewartii","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
823,"Parabacteroides distasonis","scientific name",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
46503,"Parabacteroides merdae","scientific name",0,1,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
83552,"Parachlamydia acanthamoebae","scientific name",NA,2,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
34003,"Paracoccus aminophilus","scientific name",0,0,27.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
266,"Paracoccus denitrificans","scientific name",NA,0,27.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
78258,"Parascardovia denticolens","scientific name",0,1,37,5.2,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
33033,"Parvimonas micra","scientific name",0,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
752,"Pasteurella bettyae","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
754,"Pasteurella dagmatis","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
747,"Pasteurella multocida","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
758,"Pasteurella pneumotropica","synonym",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
29471,"Pectobacterium atrosepticum","scientific name",0,0,27,7,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
554,"Pectobacterium carotovorum","scientific name",0,0,26,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
55208,"Pectobacterium wasabiae","scientific name",0,0,26,5.5,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1254,"Pediococcus acidilactici","scientific name",0,1,NA,6.2,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1254,"Pediococcus lolii","synonym",0,1,NA,6.4,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1255,"Pediococcus pentosaceus","scientific name",0,1,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
984,"Pedobacter heparinus","scientific name",0,0,27.5,7,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
151895,"Pedobacter saltans","synonym",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
19,"Pelobacter carbinolicus","scientific name",0,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
29543,"Pelobacter propionicus","scientific name",0,0,NA,7.5,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
1100,"Pelodictyon luteolum","scientific name",0,0,32.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
34090,"Pelodictyon phaeoclathratiforme","scientific name",0,0,32.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
110500,"Pelotomaculum thermopropionicum","scientific name",1,1,53,9.75,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
54005,"Peptoniphilus harei","scientific name",NA,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
33030,"Peptoniphilus indolicus","scientific name",0,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
33031,"Peptoniphilus lacrimalis","scientific name",NA,1,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1261,"Peptostreptococcus anaerobius","scientific name",NA,1,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
69499,"Petrotoga mobilis","scientific name",0,0,59,6.75,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
60890,"Phaeobacter gallaeciensis","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1082,"Phaeospirillum fulvum","scientific name",0,NA,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1083,"Phaeospirillum molischianum","scientific name",0,NA,25,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
661,"Photobacterium angustum","scientific name",NA,0,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
38293,"Photobacterium damselae","scientific name",NA,0,25,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
74109,"Photobacterium profundum","scientific name",NA,0,NA,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29488,"Photorhabdus luminescens","scientific name",0,0,28,8,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
82076,"Picrophilus torridus","scientific name",NA,NA,60,1,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
125,"Pirellula staleyi","scientific name",NA,NA,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1238,"Piscirickettsia salmonis","scientific name",NA,0,23,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
119,"Planctomyces brasiliensis","synonym",NA,0,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
120,"Planctomyces limnophilus","synonym",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
122,"Planctomyces maris","synonym",NA,NA,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
703,"Plesiomonas shigelloides","scientific name",0,0,36.5,6.5,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
54308,"Pleurocapsa minor","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
37453,"Polaribacter franzmannii","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
531,"Polaribacter irgensii","scientific name",NA,0,5.25,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28123,"Porphyromonas asaccharolytica","scientific name",0,0,32.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
41976,"Porphyromonas catoniae","scientific name",NA,NA,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28124,"Porphyromonas endodontalis","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
837,"Porphyromonas gingivalis","scientific name",0,0,37,7.75,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
111105,"Porphyromonas gulae","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28114,"Porphyromonas levii","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28115,"Porphyromonas macacae","scientific name",0,0,37,7.9,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28125,"Prevotella bivia","scientific name",NA,0,37,6,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
77095,"Prevotella bryantii","scientific name",0,0,32.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28126,"Prevotella buccae","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28127,"Prevotella buccalis","scientific name",0,0,32.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
52227,"Prevotella dentalis","scientific name",0,0,37,7.5,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28129,"Prevotella denticola","scientific name",0,0,32.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28130,"Prevotella disiens","scientific name",0,0,32.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28131,"Prevotella intermedia","scientific name",NA,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
840,"Prevotella loescheii","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28132,"Prevotella melaninogenica","scientific name",0,0,37,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28133,"Prevotella nigrescens","scientific name",0,0,32.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28134,"Prevotella oralis","scientific name",0,0,32.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28135,"Prevotella oris","scientific name",0,0,32.5,8,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
28136,"Prevotella oulorum","scientific name",0,0,37,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
