"tax_id","species_tax_id","species_name","species","reference","metabolism","d1_lo","d1_up","d2_lo","d2_up","doubling_h","accession","source","ref_type"
1389020,1389020,"Agromyces marinus","Agromyces marinus","doi.org/10.1002/9781118960608.gbm00093","microaerophilic",NA,NA,NA,NA,NA,"AB847104","Sea sediment sample, Kamogawa beach, Chiba, Japan","doi"
41986,41986,"Agromyces mediolanus","Agromyces mediolanus","doi.org/10.1002/9781118960608.gbm00093","aerobic",0.3,0.6,0.8,3,NA,"JX186590","Soil, pressed yeast cake, and water filter (Aoki et al","doi"
269420,269420,"Agromyces neolithicus","Agromyces neolithicus","doi.org/10.1002/9781118960608.gbm00093","aerobic",NA,NA,NA,NA,NA,"AY507128","A soil sample of the Grotta dei Cervi, Italy","doi"
33879,33879,"Agromyces ramosus","Agromyces ramosus","doi.org/10.1002/9781118960608.gbm00093","microaerophilic",NA,NA,NA,NA,NA,"X77447","Soil","doi"
88374,88374,"Agromyces rhizospherae","Agromyces rhizospherae","doi.org/10.1002/9781118960608.gbm00093","aerobic",0.2,0.4,1.5,3,NA,"AB023357","Soil of rhizosphere of mangroves, Iriomote Island, Japan; the type strain was isolated from the rhizosphere of Sonneratia alba","doi"
269421,269421,"Agromyces salentinus","Agromyces salentinus","doi.org/10.1002/9781118960608.gbm00093","aerobic",NA,NA,NA,NA,NA,"AY507129","A soil sample of the Grotta dei Cervi, Italy","doi"
659012,659012,"Agromyces soli","Agromyces soli","doi.org/10.1002/9781118960608.gbm00093",NA,0.3,0.4,0.8,1.2,NA,"GQ241325","Farm soil near Daejeon, South Korea","doi"
293890,293890,"Agromyces subbeticus","Agromyces subbeticus","doi.org/10.1002/9781118960608.gbm00093","aerobic",2.5,4,NA,NA,NA,"AY737778","A blue-gray cyanobacterial biofilm covering the walls of the Cave of Bats, Zuheros, Cordoba, southern Spain","doi"
717859,717859,"Agromyces subtropicus","Agromyces subtropicus","doi.org/10.1002/9781118960608.gbm00093","microaerophilic",NA,NA,NA,NA,NA,"AB546310","Soil, pineapple field on Iriomote Island, Okinawa, Japan","doi"
424795,424795,"Agromyces terreus","Agromyces terreus","doi.org/10.1002/9781118960608.gbm00093","anaerobic",0.2,0.5,0.7,5,NA,"EF363711","Soil, the Dokdo Island, Korea","doi"
248902,248902,"Agromyces ulmi","Agromyces ulmi","doi.org/10.1002/9781118960608.gbm00093","aerobic",NA,NA,NA,NA,NA,"AY427830","The decayed stump of an elm tree, Ulmus nigra","doi"
239935,239935,"Akkermansia muciniphila","Akkermansia muciniphila","doi.org/10.1002/9781118960608.gbm01282","obligate anaerobic",0.6,0.7,NA,NA,NA,"AY271254",NA,"doi"
75697,75697,"Alcaligenes defragrans","Castellaniella defragrans","doi.org/10.1002/9781118960608.gbm00927","facultative",NA,NA,NA,NA,NA,"AJ005447",NA,"doi"
171260,511,"Alcaligenes faecalis subsp. parafaecalis","Alcaligenes faecalis","doi.org/10.1002/9781118960608.gbm00927","aerobic",NA,NA,NA,NA,NA,"AJ242986",NA,"doi"
45677,45677,"Alcaligenes latus","Azohydromonas lata","doi.org/10.1002/9781118960608.gbm00927",NA,1.2,1.4,1.6,2.4,NA,"D88007",NA,"doi"
59754,59754,"Alcanivorax borkumensis","Alcanivorax borkumensis","doi.org/10.1002/9781118960608.gbm01186","anaerobic",NA,NA,NA,NA,NA,"Y12579",NA,"doi"
64988,64988,"Alcanivorax jadensis","Alcanivorax jadensis","doi.org/10.1002/9781118960608.gbm01186","aerobic",0.3,0.7,0.8,1.8,NA,"AJ001150",NA,"doi"
221126,221126,"Algibacter lectus","Algibacter lectus","doi.org/10.1002/9781118960608.gbm00294",NA,0.4,0.5,NA,NA,NA,"AY187689",NA,"doi"
279824,279824,"Algoriphagus alkaliphilus","Algoriphagus alkaliphilus","doi.org/10.1002/9781118960608.gbm00253",NA,0.5,NA,2.1,3.3,NA,"AJ717393","artesian water collected at Cabeço de Vide, Southern Portugal","doi"
238540,238540,"Algoriphagus antarcticus","Algoriphagus antarcticus","doi.org/10.1002/9781118960608.gbm00253",NA,0.5,NA,NA,NA,NA,"AJ577141","microbial mats from lakes Reid, Fryxell, and Ace, Antarctica","doi"
237018,237018,"Algoriphagus aquimarinus","Algoriphagus aquimarinus","doi.org/10.1002/9781118960608.gbm00253",NA,0.5,0.7,NA,NA,NA,"AJ575264","seawater from Amursky Bay, Gulf of Peter the Great, Sea of Japan","doi"
308111,308111,"Algoriphagus boritolerans","Algoriphagus boritolerans","doi.org/10.1002/9781118960608.gbm00253",NA,0.3,0.4,1.2,3.4,NA,"AB197852","naturally boron-contaminated soil of the Hisarcik area in the Kutahya province of Turkey","doi"
237019,237019,"Algoriphagus chordae","Algoriphagus chordae","doi.org/10.1002/9781118960608.gbm00253",NA,0.5,0.7,NA,NA,NA,"AJ575265","brown alga Chorda filum, Troitsa Bay, Gulf of Peter the Great, Sea of Japan","doi"
226505,226505,"Algoriphagus halophilus","Algoriphagus halophilus","doi.org/10.1002/9781118960608.gbm00253",NA,0.3,0.5,NA,NA,NA,"AY264839","sediment sample of getbol, the Korean tidal flat, Sea of Japan","doi"
305507,305507,"Algoriphagus locisalis","Algoriphagus locisalis","doi.org/10.1002/9781118960608.gbm00253",NA,0.4,0.7,NA,NA,NA,"AY835922","seawater from a marine solar saltern of the Yellow Sea in Korea","doi"
226504,226504,"Algoriphagus mannitolivorans","Algoriphagus mannitolivorans","doi.org/10.1002/9781118960608.gbm00253",NA,0.4,0.5,1.1,1.7,NA,"AY264838","sediment of getbol, of the Korean tidal flat","doi"
264027,264027,"Algoriphagus marincola","Algoriphagus marincola","doi.org/10.1002/9781118960608.gbm00253",NA,0.4,0.6,2,3,NA,"AY533663","seawater from the East Sea of Korea","doi"
226506,226506,"Algoriphagus ornithinivorans","Algoriphagus ornithinivorans","doi.org/10.1002/9781118960608.gbm00253",NA,0.3,0.4,0.8,2.6,NA,"AY264840","sediment of getbol, of the Korean tidal flat","doi"
57028,57028,"Algoriphagus ratkowskyi","Algoriphagus ratkowskyi","doi.org/10.1002/9781118960608.gbm00253",NA,0.3,0.4,0.3,0.9,NA,"U85891","cold marine and marine-derived habitats, including sea ice and algal mats of saline lakes","doi"
344884,344884,"Algoriphagus terrigena","Algoriphagus terrigena","doi.org/10.1002/9781118960608.gbm00253",NA,0.4,0.6,0.8,2.5,NA,"DQ178979","soil of island Dokdo, Korea","doi"
426371,426371,"Algoriphagus vanfongensis","Algoriphagus vanfongensis","doi.org/10.1002/9781118960608.gbm00253",NA,0.4,0.5,1,2.5,NA,"EF392675","coral Palithoa sp","doi"
237017,237017,"Algoriphagus winogradskyi","Algoriphagus winogradskyi","doi.org/10.1002/9781118960608.gbm00253",NA,0.5,0.7,1,10,NA,"AJ575263","green alga Acrosiphonia sonderi, Troitsa Bay, Gulf of Peter The Great, Sea of Japan","doi"
291403,291403,"Algoriphagus yeomjeoni","Algoriphagus yeomjeoni","doi.org/10.1002/9781118960608.gbm00253",NA,0.4,0.7,1.5,2.5,NA,"AY699794","seawater in a marine solar saltern of the Yellow Sea in Korea","doi"
182455,182455,"Alicyclobacillus acidiphilus","Alicyclobacillus acidiphilus","doi.org/10.1002/9781118960608.gbm00526","aerobic",0.9,1.1,4.8,6.3,NA,"AB059677",NA,"doi"
405212,405212,"Alicyclobacillus acidocaldarius","Alicyclobacillus acidocaldarius","doi.org/10.1002/9781118960608.gbm00526","aerobic",0.7,0.8,2,3,NA,"AB042056",NA,"doi"
1450,1450,"Alicyclobacillus acidoterrestris","Alicyclobacillus acidoterrestris","doi.org/10.1002/9781118960608.gbm00526","aerobic",0.6,0.8,2.9,4.3,NA,"AB042057",NA,"doi"
392016,392016,"Alicyclobacillus contaminans","Alicyclobacillus contaminans","doi.org/10.1002/9781118960608.gbm00526","obligate aerobic",0.8,0.9,4,5,NA,"AB264026",NA,"doi"
1457,1457,"Alicyclobacillus cycloheptanicus","Alicyclobacillus cycloheptanicus","doi.org/10.1002/9781118960608.gbm00526","aerobic",0.4,0.6,2.5,4.5,NA,"AB042059",NA,"doi"
42808,42808,"Alicyclobacillus disulfidooxidans","Alicyclobacillus disulfidooxidans","doi.org/10.1002/9781118960608.gbm00526","aerobic",0.3,0.5,0.9,3.6,NA,"AB089843",NA,"doi"
392011,392011,"Alicyclobacillus fastidiosus","Alicyclobacillus fastidiosus","doi.org/10.1002/9781118960608.gbm00526","obligate aerobic",0.9,1,4,5,NA,"AB264021",NA,"doi"
122960,122960,"Alicyclobacillus herbarius","Alicyclobacillus herbarius","doi.org/10.1002/9781118960608.gbm00526","aerobic",NA,NA,NA,NA,NA,"AB042055",NA,"doi"
89784,89784,"Alicyclobacillus hesperidum","Alicyclobacillus hesperidum","doi.org/10.1002/9781118960608.gbm00526","aerobic",0.5,0.7,2.1,3.9,NA,"AB059678",NA,"doi"
392012,392012,"Alicyclobacillus kakegawensis","Alicyclobacillus kakegawensis","doi.org/10.1002/9781118960608.gbm00526","obligate aerobic",0.6,0.7,4,5,NA,"AB264022",NA,"doi"
392015,392015,"Alicyclobacillus macrosporangiidus","Alicyclobacillus macrosporangiidus","doi.org/10.1002/9781118960608.gbm00526","obligate aerobic",0.7,0.8,5,6,NA,"AB264025",NA,"doi"
204470,204470,"Alicyclobacillus pomorum","Alicyclobacillus pomorum","doi.org/10.1002/9781118960608.gbm00526","obligate aerobic",0.8,1,2,4,NA,"AB089840",NA,"doi"
392010,392010,"Alicyclobacillus sacchari","Alicyclobacillus sacchari","doi.org/10.1002/9781118960608.gbm00526","obligate aerobic",0.6,0.7,4,5,NA,"AB264020",NA,"doi"
192387,192387,"Alicyclobacillus sendaiensis","Alicyclobacillus sendaiensis","doi.org/10.1002/9781118960608.gbm00526","aerobic",0.8,NA,2,3,NA,"AB084128",NA,"doi"
392014,392014,"Alicyclobacillus shizuokensis","Alicyclobacillus shizuokensis","doi.org/10.1002/9781118960608.gbm00526","obligate aerobic",0.7,0.8,4,5,NA,"AB264024",NA,"doi"
90970,90970,"Alicyclobacillus tolerans","Alicyclobacillus tolerans","doi.org/10.1002/9781118960608.gbm00526",NA,0.9,1,3,6,NA,"AB222265",NA,"doi"
252246,252246,"Alicyclobacillus vulcanalis","Alicyclobacillus vulcanalis","doi.org/10.1002/9781118960608.gbm00526","aerobic",0.4,0.7,1.5,2.5,NA,"AB222267",NA,"doi"
111143,111143,"Alishewanella fetalis","Alishewanella fetalis","doi.org/10.1002/9781118960608.gbm01088",NA,0.5,1,2,NA,NA,"AF144407",NA,"doi"
214856,214856,"Alistipes finegoldii","Alistipes finegoldii","doi.org/10.1002/9781118960608.gbm00251","anaerobic",0.365,NA,NA,NA,NA,"AJ518874",NA,"doi"
328813,328813,"Alistipes onderdonkii","Alistipes onderdonkii","doi.org/10.1002/9781118960608.gbm00251","anaerobic",0.2,0.5,0.5,3,NA,"AY974071",NA,"doi"
328814,328814,"Alistipes shahii","Alistipes shahii","doi.org/10.1002/9781118960608.gbm00251","anaerobic",0.1,0.2,0.6,4,NA,"AY974072",NA,"doi"
200990,200990,"Alkalibacillus filiformis","Alkalibacillus filiformis","doi.org/10.1002/9781118960608.gbm00527",NA,0.25,0.3,NA,NA,NA,"AJ493661",NA,"doi"
94136,94136,"Alkalibacillus haloalkaliphilus","Alkalibacillus haloalkaliphilus","doi.org/10.1002/9781118960608.gbm00527",NA,0.3,0.5,3,8,NA,"X72876",NA,"doi"
284582,284582,"Alkalibacillus salilacus","Alkalibacillus salilacus","doi.org/10.1002/9781118960608.gbm00527",NA,0.4,0.5,1.6,3,NA,"AY671976",NA,"doi"
392823,392823,"Alkalibacillus silvisoli","Alkalibacillus silvisoli","doi.org/10.1002/9781118960608.gbm00527","obligate aerobic",NA,NA,NA,NA,NA,"AB264528",NA,"doi"
235931,235931,"Alkalibacter saccharofermentans","Alkalibacter saccharofermentans","doi.org/10.1002/9781118960608.gbm00627","anaerobic",NA,NA,NA,NA,NA,"AY312403",NA,"doi"
290589,290589,"Alkalibacterium iburiense","Alkalibacterium iburiense","doi.org/10.1002/9781118960608.gbm00587","aerobic",NA,NA,NA,NA,NA,"AB188091",NA,"doi"
398758,398758,"Alkalibacterium indicireducens","Alkalibacterium indicireducens","doi.org/10.1002/9781118960608.gbm00587","aerobic",NA,NA,NA,NA,NA,"AB268549",NA,"doi"
99907,99907,"Alkalibacterium olivapovliticus","Alkalibacterium olivapovliticus","doi.org/10.1002/9781118960608.gbm00587",NA,0.4,0.6,1.3,2.9,NA,"AF143511",NA,"doi"
254784,254784,"Alkalibacterium psychrotolerans","Alkalibacterium psychrotolerans","doi.org/10.1002/9781118960608.gbm00587","aerobic",NA,NA,NA,NA,NA,NA,NA,"doi"
286730,286730,"Alkaliflexus imshenetskii","Alkaliflexus imshenetskii","doi.org/10.1002/9781118960608.gbm00239","obligate anaerobic",0.25,0.4,4,10,NA,"AJ784993",NA,"doi"
185693,185693,"Alkaliphilus crotonatoxidans","Alkaliphilus crotonatoxidans","doi.org/10.1002/9781118960608.gbm00613","obligate anaerobic",0.4,0.6,2,3,NA,"AF467248",NA,"doi"
208226,208226,"Alkaliphilus metalliredigens","Alkaliphilus metalliredigens","doi.org/10.1002/9781118960608.gbm00613","obligate anaerobic",0.5,NA,3,6,NA,"AY137848",NA,"doi"
114628,114628,"Alkaliphilus transvaalensis","Alkaliphilus transvaalensis","doi.org/10.1002/9781118960608.gbm00613","obligate anaerobic",0.4,0.7,3,6,NA,"AB037677",NA,"doi"
209880,209880,"Allisonella histaminiformans","Allisonella histaminiformans","doi.org/10.1002/9781118960608.gbm00688","anaerobic",0.4,0.8,1,8,1.83333333333333,"AF548373",NA,"doi"
174709,174709,"Allobaculum stercoricanis","Allobaculum stercoricanis","doi.org/10.1002/9781118960608.gbm00759",NA,0.75,0.9,1.2,2,NA,"AJ417075",NA,"doi"
61596,61596,"Allochromatium minutissimum","Allochromatium minutissimum","doi.org/10.1002/9781118960608.gbm01104",NA,1,1.2,2,NA,NA,"Y12369",NA,"doi"
1049,1049,"Allochromatium vinosum","Allochromatium vinosum","doi.org/10.1002/9781118960608.gbm01104",NA,2,NA,2.5,6,NA,"M26629",NA,"doi"
61595,61595,"Allochromatium warmingii","Allochromatium warmingii","doi.org/10.1002/9781118960608.gbm01104","obligate anaerobic",NA,NA,NA,NA,NA,"Y12365",NA,"doi"
166939,166939,"Allofustis seminis","Allofustis seminis","doi.org/10.1002/9781118960608.gbm00588","facultative",NA,NA,NA,NA,NA,"AJ410303",NA,"doi"
419015,419015,"Alloscardovia omnicolens","Alloscardovia omnicolens","doi.org/10.1002/9781118960608.gbm00018","anaerobic",NA,NA,NA,NA,NA,"AM419460",NA,"doi"
748908,748908,"Alpinimonas psychrophila","Alpinimonas psychrophila","doi.org/10.1002/9781118960608.gbm01295","aerobic",NA,NA,NA,NA,NA,"GU784868","alpine glacier cryoconite","doi"
78554,78554,"Alterococcus agarolyticus","Alterococcus agarolyticus","doi.org/10.1002/9781118960608.gbm01274","aerobic",0.8,0.9,NA,NA,NA,"AF075271",NA,"doi"
28108,28108,"Alteromonas macleodii","Alteromonas macleodii","doi.org/10.1002/9781118960608.gbm01089","obligate aerobic",1,NA,2,3,NA,"X82145",NA,"doi"
194196,194196,"Alysiella filiformis","Alysiella filiformis","doi.org/10.1002/9781118960608.gbm00973","aerobic",NA,NA,NA,NA,NA,"AF487710",NA,"doi"
57000,57000,"Amaricoccus kaplicensis","Amaricoccus kaplicensis","doi.org/10.1002/9781118960608.gbm00851",NA,1.6,NA,NA,NA,NA,"U88041",NA,"doi"
57001,57001,"Amaricoccus macauensis","Amaricoccus macauensis","doi.org/10.1002/9781118960608.gbm00851","anaerobic",1.3,NA,NA,NA,NA,"U88042",NA,"doi"
57002,57002,"Amaricoccus tamworthensis","Amaricoccus tamworthensis","doi.org/10.1002/9781118960608.gbm00851",NA,1.3,NA,NA,NA,NA,"U88044",NA,"doi"
57003,57003,"Amaricoccus veronensis","Amaricoccus veronensis","doi.org/10.1002/9781118960608.gbm00851",NA,1.8,NA,NA,NA,NA,"U88043",NA,"doi"
81468,81468,"Aminobacterium colombiense","Aminobacterium colombiense","doi.org/10.1002/9781118960608.gbm01253","anaerobic",0.2,0.3,3,4,NA,"AF069287",NA,"doi"
81467,81467,"Aminobacterium mobile","Aminobacterium mobile","doi.org/10.1002/9781118960608.gbm01253","anaerobic",0.2,0.3,4,5,NA,"AF073521",NA,"doi"
81412,81412,"Aminomonas paucivorans","Aminomonas paucivorans","doi.org/10.1002/9781118960608.gbm01251","anaerobic",0.3,NA,4,6,NA,"AF072581",NA,"doi"
66863,66863,"Ammoniphilus oxalaticus","Ammoniphilus oxalaticus","doi.org/10.1002/9781118960608.gbm00548",NA,0.6,1.1,1,8,NA,"Y14578",NA,"doi"
66864,66864,"Ammoniphilus oxalivorans","Ammoniphilus oxalivorans","doi.org/10.1002/9781118960608.gbm00548",NA,0.7,1.1,1,1.4,NA,"Y14580",NA,"doi"
173041,173041,"Amphibacillus fermentum","Pelagirhabdus fermentum","doi.org/10.1002/9781118960608.gbm00528","anaerobic",0.5,0.75,NA,NA,NA,"AF418603",NA,"doi"
173040,173040,"Amphibacillus tropicus","Amphibacillus tropicus","doi.org/10.1002/9781118960608.gbm00528","anaerobic",0.4,0.5,NA,NA,NA,"AF418602",NA,"doi"
1449,1449,"Amphibacillus xylanus","Amphibacillus xylanus","doi.org/10.1002/9781118960608.gbm00528","aerobic",0.3,0.5,NA,NA,NA,"D82065",NA,"doi"
196083,196083,"Amycolatopsis eurytherma","Amycolatopsis eurytherma","doi.org/10.1002/9781118960608.gbm00176",NA,0.4,0.5,0.7,1.6,NA,"AJ000285","isolated from arid and scrubland soil collected in Madurai, India, and Van, Turkey, respectively","doi"
112413,112413,"Amycolatopsis rubida","Amycolatopsis rubida","doi.org/10.1002/9781118960608.gbm00176",NA,0.4,0.5,1.2,3,NA,"AF222022","isolated from coniferous forest soil collected in Guangxi Province, China","doi"
394193,394193,"Amycolatopsis saalfeldensis","Amycolatopsis saalfeldensis","doi.org/10.1002/9781118960608.gbm00176",NA,0.5,0.6,NA,NA,NA,"DQ792500","isolated from the surface of rocks in a medieval alum slate mine","doi"
84480,84480,"Amycolatopsis thermoflava","Amycolatopsis thermoflava","doi.org/10.1002/9781118960608.gbm00176",NA,0.6,0.7,6.5,14,NA,"AF052390","isolated from a soil sample collected from Hainan Island, China","doi"
82376,82376,"Anaeroarcus burkinensis","Anaeroarcus burkinensis","doi.org/10.1002/9781118960608.gbm00689","obligate anaerobic",NA,NA,NA,NA,NA,"AJ010961",NA,"doi"
97477,97477,"Anaerobaculum mobile","Acetomicrobium mobile","doi.org/10.1002/9781118960608.gbm01254","obligate anaerobic",0.5,1,2,4,NA,"AJ243189",NA,"doi"
1120986,1120986,"Anaerobaculum thermoterrenum","Acetomicrobium thermoterrenum","doi.org/10.1002/9781118960608.gbm01254","obligate anaerobic",0.75,NA,2,NA,NA,"U50711",NA,"doi"
13335,13335,"Anaerobiospirillum succiniciproducens","Anaerobiospirillum succiniciproducens","doi.org/10.1002/9781118960608.gbm01084",NA,0.6,0.8,3,15,NA,"U96412",NA,"doi"
179995,179995,"Anaerobiospirillum thomasii","Anaerobiospirillum thomasii","doi.org/10.1002/9781118960608.gbm01084",NA,0.5,0.7,5,32,NA,"AJ420985",NA,"doi"
182411,182411,"Anaerobranca californiensis","Anaerobranca californiensis","doi.org/10.1002/9781118960608.gbm00727","anaerobic",0.26,0.3,NA,NA,0.666666666666667,"AY064218",NA,"doi"
108328,108328,"Anaerobranca gottschalkii","Anaerobranca gottschalkii","doi.org/10.1002/9781118960608.gbm00727","anaerobic",0.3,0.5,NA,NA,NA,NA,NA,"doi"
42448,42448,"Anaerobranca horikoshii","Anaerobranca horikoshii","doi.org/10.1002/9781118960608.gbm00727","obligate anaerobic",NA,NA,NA,NA,0.6,"U21809",NA,"doi"
33029,33029,"Anaerococcus hydrogenalis","Anaerococcus hydrogenalis","doi.org/10.1002/9781118960608.gbm00712",NA,0.6,0.9,NA,NA,NA,"D14140",NA,"doi"
33034,33034,"Anaerococcus prevotii","Anaerococcus prevotii","doi.org/10.1002/9781118960608.gbm00712","anaerobic",NA,NA,NA,NA,NA,"D14139",NA,"doi"
33036,33036,"Anaerococcus tetradius","Anaerococcus tetradius","doi.org/10.1002/9781118960608.gbm00712",NA,0.6,1,NA,NA,NA,"D14142",NA,"doi"
33037,33037,"Anaerococcus vaginalis","Anaerococcus vaginalis","doi.org/10.1002/9781118960608.gbm00712",NA,0.7,0.9,NA,NA,NA,"D14146",NA,"doi"
52786,52786,"Anaerofilum agile","Anaerofilum agile","doi.org/10.1002/9781118960608.gbm00672",NA,0.2,0.6,3,6,NA,"X98011",NA,"doi"
52787,52787,"Anaerofilum pentosovorans","Anaerofilum pentosovorans","doi.org/10.1002/9781118960608.gbm00672",NA,0.2,0.6,3,6,NA,"X97852",NA,"doi"
214853,214853,"Anaerofustis stercorihominis","Anaerofustis stercorihominis","doi.org/10.1002/9781118960608.gbm00628","anaerobic",0.5,NA,1,3,NA,"AJ518871",NA,"doi"
81464,81464,"Anaeromusa acidaminophila","Anaeromusa acidaminophila","doi.org/10.1002/9781118960608.gbm00691",NA,0.3,0.5,0.7,1.8,NA,"AF071415",NA,"doi"
177400,177400,"Anaerophaga thermohalophila","Anaerophaga thermohalophila","doi.org/10.1002/9781118960608.gbm00240","obligate anaerobic",0.3,NA,3,8,NA,"AJ418048","contaminated oil tank sediment","doi"
2087,2087,"Anaeroplasma abactoclasticum","Anaeroplasma abactoclasticum","doi.org/10.1002/9781118960608.gbm01257",NA,0.5,NA,NA,NA,NA,"M25050","occurs primarily in the bovine and ovine rumen","doi"
118967,118967,"Anaerorhabdus furcosa","Anaerorhabdus furcosa","doi.org/10.1002/9781118960608.gbm00237",NA,0.3,1.5,1,3,NA,NA,NA,"doi"
82375,82375,"Anaerosinus glycerini","Anaerosinus glycerini","doi.org/10.1002/9781118960608.gbm00692",NA,0.5,NA,2,10,NA,"AJ010960",NA,"doi"
105841,105841,"Anaerostipes caccae","Anaerostipes caccae","doi.org/10.1002/9781118960608.gbm00638","obligate anaerobic",0.5,0.6,2,4,NA,"AJ270487","human feces","doi"
1653826,1653826,"Ancalochloris perfilievii","Ancalochloris perfilievii","doi.org/10.1002/9781118960608.gbm00373",NA,NA,0.08,0.07,0.085,NA,NA,NA,"doi"
1391,1391,"Aneurinibacillus aneurinilyticus","Aneurinibacillus aneurinilyticus","doi.org/10.1002/9781118960608.gbm00549",NA,0.7,0.9,3,5,NA,"X94194",NA,"doi"
267746,267746,"Aneurinibacillus danicus","Aneurinibacillus danicus","doi.org/10.1002/9781118960608.gbm00549","obligate aerobic",0.8,1,4,6,NA,"AB112725",NA,"doi"
