"tax_id","org_name","growth_tmp","metabolism","trophy","doubling_h","reference","ref_type"
28181,"Magnetovibrio blakemorei",27,"microA","A",11,"Bazylinski DA, Williams TJ, Lefe√ƒvre CT, Trubitsyn D, Fang J, Beveridge TJ, et al. Magnetovibrio blakemorei gen. nov., sp. nov., a magnetotactic bacterium (Alphaproteobacteria: Rhodospirillaceae) isolated from a salt marsh. Int J Syst Evol Microbiol. 2013;63(Pt 5):1824-1833.","full_text"
444162,"Thiofaba tepidiphila",45,"AN","A",1.64,"Mori K, Suzuki Ki. Thiofaba tepidiphila gen. nov., sp. nov., a novel obligately chemolithoautotrophic, sulfur-oxidizing bacterium of the Gammaproteobacteria isolated from a hot spring. Int J Syst Evol Microbiol. 2008;58(8):1885-1891.","full_text"
364032,"Sulfurivirga caldicuralii",50.1,"microA","A",1.24,"Takai K, Miyazaki M, Nunoura T, Hirayama H, Oida H, Furushima Y, et al. Sulfurivirga caldicuralii gen. nov., sp. nov., a novel microaerobic, thermophilic, thiosulfate-oxidizing chemolithoautotroph, isolated from a shallow marine hydrothermal system occurring in a coral reef, Japan. Int J Syst Evol Microbiol. 2006;56(8):1921-1929.","full_text"
1288,"Staphylococcus xylosus",36.4,"FA","H",0.3,"McMeekin TA, Chandler RE, Doe PE, Garland CD, Olley J, Putro S, et al. Model for combined effect of temperature and salt concentration/water activity on the growth rate of Staphylococcus xylosus. J Appl Bacteriol. 1987;62(6):543-550.","full_text"
332101,"Clostridium drakei",30,"AN","A",2.4,"Liou JSC, Balkwill DL, Drake GR, Tanner RS. Clostridium carboxidivorans sp. nov., a solvent-producing clostridium isolated from an agricultural settling lagoon, and reclassification of the acetogen Clostridium scatologenes strain SL1 as Clostridium drakei sp. nov. Int J Syst Evol Microbiol. 2005;55(5):2085-2091.","full_text"
342666,"Gracilibacter thermotolerans",42,"AN","H",3.1,"Lee YJ, Romanek CS, Mills GL, Davis RC, Whitman WB, Wiegel J. Gracilibacter thermotolerans gen. nov., sp. nov., an anaerobic, thermotolerant bacterium from a constructed wetland receiving acid sulfate water. Int J Syst Evol Microbiol. 2006;56(9):2089-2093.","full_text"
694059,"Thermoanaerobacter pentosaceus",70,"AN","H",3.6,"Toma√≈s AF, Karakashev D, Angelidaki I. Thermoanaerobacter pentosaceus sp. nov., an anaerobic, extremely thermophilic, high ethanolyielding bacterium isolated from household waste. Int J Syst Evol Microbiol. 2013;63(Pt 7):2396-2404.","full_text"
375929,"Natranaerobius thermophilus",53,"AN","H",3.5,"Mesbah NM, Hedrick DB, Peacock AD, Rohde M, Wiegel J. Natranaerobius thermophilus gen. nov., sp. nov., a halophilic, alkalithermophilic bacterium from soda lakes of the Wadi An Natrun, Egypt, and proposal of Natranaerobiaceae fam. nov. and Natranaerobiales ord. nov. Int J Syst Evol Microbiol. 2007;57:2507-2512.","full_text"
1232575,"Acidithiobacillus ferridurans",29,"FA","A",5.34,"Hedrich S, Johnson DB. Acidithiobacillus ferridurans sp. nov., an acidophilic iron-, sulfur-and hydrogen-metabolizing chemolithotrophic gammaproteobacterium. Int J Syst Evol Microbiol. 2013;63(Pt 11):4018-4025.","full_text"
1541,"Clostridium mayombei",30,"AN","A",5,"Kane MD, Brauman A, Breznak JA. Clostridium mayombei sp. nov., an H2/CO2 acetogenic bacterium from the gut of the African soil-feeding termite, Cubitermes speciosus. Arch Microbiol. 1991;156(2):99-104.","full_text"
91624,"Clostridium acidisoli",30,"AN","H",3.5,"Kuhner CH, Matthies C, Acker G, Schmittroth M, Go√‡v¸ner AS, Drake HL. Clostridium akagii sp. nov. and Clostridium acidisoli sp. nov.: acidtolerant, N2-fixing clostridia isolated from acidic forest soil and litter. Int J Syst Evol Microbiol. 2000;50(2):873-881.","full_text"
91623,"Clostridium akagii",25,"AN","H",11,"Kuhner CH, Matthies C, Acker G, Schmittroth M, Go√‡v¸ner AS, Drake HL. Clostridium akagii sp. nov. and Clostridium acidisoli sp. nov.: acidtolerant, N2-fixing clostridia isolated from acidic forest soil and litter. Int J Syst Evol Microbiol. 2000;50(2):873-881.","full_text"
1525,"Clostridium thermoaceticum",58,"AN","H",36,"Schwartz RD, Keller FA. Isolation of a strain of Clostridium thermoaceticum capable of growth and acetic acid production at pH 4.5. Appl Environ Microbiol. 1982;43(1):117-123.","full_text"
390806,"Geosporobacter subterraneus",42,"AN","H",4.9,"Klouche N, Fardeau ML, Lascourre√ƒges JF, Cayol JL, Hacene H, Thomas P, et al. Geosporobacter subterraneus gen. nov., sp. nov., a spore-forming bacterium isolated from a deep subsurface aquifer. Int J Syst Evol Microbiol. 2007;57(8):1757-1761.","full_text"
275,"Thermus sp.",70,"A","H",0.8,"Beffa T, Blanc M, Lyon PF, Vogt G, Marchiani M, Fischer JL, et al. Isolation of Thermus strains from hot composts (60 to 80 degrees C). Appl Environ Microbiol. 1996;62(5):1723-1727.","full_text"
152526,"Caminibacter hydrogeniphilus",60,"AN","A",1.47,"Alain K, Querellou J, Lesongeur F, Pignet P, Crassous P, Rague√≈ne√ƒs G, et al. Caminibacter hydrogeniphilus gen. nov., sp. nov., a novel thermophilic, hydrogen-oxidizing bacterium isolated from an East Pacific Rise hydrothermal vent. Int J Syst Evol Microbiol. 2002;52(4):1317-1323.","full_text"
74610,"Pyrococcus glycovorans",95.5,"AN","H",3.6,"Barbier G, Godfroy A, Meunier JR, Que√≈rellou J, Cambon MA, Lesongeur F, et al. Pyrococcus glycovorans sp. nov., a hyperthermophilic archaeon isolated from the East Pacific Rise. Int J Syst Evol Microbiol. 1999;49(4):1829-1837.","full_text"
116090,"Caloranaerobacter azorensis",64.7,"AN","H",0.42,"Wery N, Moricet JM, Cueff V, Jean J, Pignet P, Lesongeur F, et al. Caloranaerobacter azorensis gen. nov., sp. nov., an anaerobic thermophilic bacterium isolated from a deep-sea hydrothermal vent. Int J Syst Evol Microbiol. 2001;51(5):1789-1796.","full_text"
161493,"Anaeromyxobacter dehalogenans",30,"microA","H",12,"Sanford RA, Cole JR, Tiedje JM. Characterization and description of Anaeromyxobacter dehalogenans gen. nov., sp. nov., an arylhalorespiring facultative anaerobic myxobacterium. Appl Environ Microbiol. 2002;68(2):893-900.","full_text"
70863,"Shewanella oneidensis",22,"FA","H",0.75,"Abboud R, Popa R, Souza-Egipsy V, Giometti CS, Tollaksen S, Mosher JJ, et al. Low-temperature growth of Shewanella oneidensis MR-1. Appl Environ Microbiol. 2005;71(2):811-816.","full_text"
252967,"Spirochaeta perfilievii",28,"AN","H",6.3,"Dubinina G, Grabovich M, Leshcheva N, Rainey FA, Gavrish E. Spirochaeta perfilievii sp. nov., an oxygen-tolerant, sulfide-oxidizing, sulfur-and thiosulfate-reducing spirochaete isolated from a saline spring. Int J Syst Evol Microbiol. 2011;61(1):110-117.","full_text"
159291,"Spirochaeta americana",37,"AN","H",5,"Hoover RB, Pikuta EV, Bej AK, Marsic D, Whitman WB, Tang J, et al. Spirochaeta americana sp. nov., a new haloalkaliphilic, obligately anaerobic spirochaete isolated from soda Mono Lake in California. Int J Syst Evol Microbiol. 2003;53(3):815-821.","full_text"
478105,"Exilispira thermophila",50,"AN","H",3.5,"Imachi H, Sakai S, Hirayama H, Nakagawa S, Nunoura T, Takai K, et al. Exilispira thermophila gen. nov., sp. nov., an anaerobic, thermophilic spirochaete isolated from a deep-sea hydrothermal vent chimney. Int J Syst Evol Microbiol. 2008;58(10):2258-2265.","full_text"
504483,"Spirochaeta cellobiosiphila",37,"FA","H",1.9,"Breznak JA, Warnecke F. Spirochaeta cellobiosiphila sp. nov., a facultatively anaerobic, marine spirochaete. Int J Syst Evol Microbiol. 2008;58(12):2762-2768.","full_text"
273376,"Spirochaeta coccoides",30,"FA","H",21.4,"Dro√‡ge S, Fro√‡hlich J, Radek R, Ko√‡nig H. Spirochaeta coccoides sp. nov., a novel coccoid spirochete from the hindgut of the termite Neotermes castaneus. Appl Environ Microbiol. 2006;72(1):392-397.","full_text"
53247,"Pseudoalteromonas antarctica",17.5,"A","H",3.27,"Nevot M, Deroncele√≈ V, Montes M, Mercade E. Effect of incubation temperature on growth parameters of Pseudoalteromonas antarctica NF3 and its production of extracellular polymeric substances. J Appl Microbiol. 2008;105(1):255-263. See ID511.","full_text"
215591,"Spirochaeta caldaria",50,"AN","H",4,"Pohlschroeder M, Leschine SB, Canale-Parola E. Spirochaeta caldaria sp. nov., a thermophilic bacterium that enhances cellulose degradation by Clostridium thermocellum. Arch Microbiol. 1994;161(1):17-24.","full_text"
2374,"Acetonema longum",31.5,"AN","H",36,"Kane MD, Breznak JA. Acetonema longum gen. nov. sp. nov., an H2/CO2 acetogenic bacterium from the termite, Pterotermes occidentis. Arch Microbiol. 1991;156(2):91-98.","full_text"
40575,"Clostridium grantii",30,"AN","H",9,"Mountfort DO, Rainey FA, Burghardt J, Stackebrandt E. Clostridium grantii sp. nov., a new obligately anaerobic, alginolytic bacterium isolated from mullet gut. Arch Microbiol. 1994;162(3):173-179.","full_text"
28064,"Heliobacterium mobilis",40.1,"AN","H",2,"Kimble LK, Mandelco L, Woese CR, Madigan MT. Heliobacterium modesticaldum, sp. nov., a thermophilic heliobacterium of hot springs and volcanic soils. Arch Microbiol. 1995;163(4):259-267.","full_text"
35701,"Heliobacterium modesticaldum",52,"AN","H",1.92,"Kimble LK, Mandelco L, Woese CR, Madigan MT. Heliobacterium modesticaldum, sp. nov., a thermophilic heliobacterium of hot springs and volcanic soils. Arch Microbiol. 1995;163(4):259-267.","full_text"
33943,"Bacillus tusciae",55,"A","A",6.5,"Bonjour F, Aragno M. Bacillus tusciae, a new species of thermoacidophilic, facultatively chemolithoautotrophic hydrogen oxidizing sporeformer from a geothermal area. Arch Microbiol. 1984;139(4):397-401.","full_text"
39480,"Eubacterium angustum",37,"AN","H",0.75,"Beuscher HU, Andreesen JR. Eubacterium angustum sp. nov., a Grampositive anaerobic, non-sporeforming, obligate purine fermenting organism. Arch Microbiol. 1984;140(1):2-8.","full_text"
2352,"Flexistipes sinusarabici",50,"AN","H",8.42,"Fiala G, Woese CR, Langworthy TA, Stetter KO. Flexistipes sinusarabici, a novel genus and species of eubacteria occurring in the Atlantis II Deep brines of the Red Sea. Arch Microbiol. 1990;154(2):120-126.","full_text"
2424,"Fervidobacterium nodosum",67.5,"AN","H",1.75,"Patel BKC, Morgan HW, Daniel RM. Fervidobacterium nodosum gen. nov. and spec. nov., a new chemoorganotrophic, caldoactive, anaerobic bacterium. Arch Microbiol. 1985;141(1):63-69.","full_text"
160808,"Acidithiobacillus ferrivorans",30,"FA","A",5.59,"Hallberg KB, Gonza√≈lez-Toril E, Johnson DB. Acidithiobacillus ferrivorans, sp. nov.; facultatively anaerobic, psychrotolerant iron-, and sulfuroxidizing acidophiles isolated from metal mine-impacted environments. Extremophiles. 2010;14(1):9-19.","full_text"
320502,"Clostridium alkalicellum",37.5,"AN","H",14,"Zhilina T, Kevbrin V, Tourova T, Lysenko A, Kostrikina N, Zavarzin G. Clostridium alkalicellum sp. nov., an obligately alkaliphilic cellulolytic bacterium from a soda lake in the Baikal region. Microbiology. 2005;74(5):557-566.","full_text"
120580,"Symbiobacterium toebii",60.3,"microA","H",1.69,"Rhee SK, Jeon C, Bae JW, Kim K, Song J, Kim JJ, et al. Characterization of Symbiobacterium toebii, an obligate commensal thermophile isolated from compost. Extremophiles. 2002;6(1):57-64.","full_text"
33954,"Clostridium magnum",31,"AN","H",1.4,"Schink B. Clostridium magnum sp. nov., a non-autotrophic homoacetogenic bacterium. Arch Microbiol. 1984;137(3):250-255.","full_text"
56810,"Psychrobacter glacincola",14.4,"A","H",1.51,"Bowman JP, Nichols DS, McMeekin TA. Psychrobacter glacincola sp. nov., a halotolerant, psychrophilic bacterium Isolated from Antarctic sea ice. Syst Appl Microbiol. 1997;20(2):209-215.","full_text"
45497,"Clostridium ultunense",37,"AN","H",48,"Schnu√‡rer A, Schink B, Svensson BH. Clostridium ultunense sp. nov., a mesophilic bacterium oxidizing acetate in syntrophic association with a hydrogenotrophic methanogenic bacterium. Int J Syst Bacteriol. 1996;46(4):1145-1152.","full_text"
1503,"Clostridium purinolyticum",36,"AN","H",1.33,"Du√‡rre P, Andersch W, Andreesen JR. Isolation and characterization of an adenine-utilizing, anaerobic sporeformer, Clostridium purinolyticum sp. nov. Int J Syst Bacteriol. 1981;31(2):184-194.","full_text"
95159,"Caloramator coolhaasii",52.5,"AN","H",1,"Plugge CM, Zoetendal EG, Stams AJM. Caloramator coolhaasii sp. nov., a glutamate-degrading, moderately thermophilic anaerobe. Int J Syst Evol Microbiol. 2000;50(3):1155-1162.","full_text"
1538,"Clostridium ljungdahlii",37,"AN","A",0.26,"Tanner RS, Miller LM, Yang D. Clostridium ljungdahlii sp. nov., an acetogenic species in clostridial rRNA homology group I. Int J Syst Bacteriol. 1993;43(2):232-236.","full_text"
1548,"Clostridium scatologenes",27.5,"AN","H",5.3,"Ku√‡sel K, Dorsch T, Acker G, Stackebrandt E, Drake HL. Clostridium scatologenes strain SL1 isolated as an acetogenic bacterium from acidic sediments. Int J Syst Evol Microbiol. 2000;50(2):537-546.","full_text"
309797,"Chrysiogenes arsenatis",28,"AN","H",4,"Macy JM, Nunan K, Hagen KD, Dixon DR, Harbour PJ, Cahill M, et al. Chrysiogenes arsenatis gen. nov., sp. nov., a new arsenate-respiring bacterium isolated from gold mine wastewater. Int J Syst Bacteriol. 1996;46(4):1153-1157.","full_text"
108328,"Anaerobranca gottschalkii",55.3,"AN","H",0.8,"Prowe SG, Antranikian G. Anaerobranca gottschalkii sp. nov., a novel thermoalkaliphilic bacterium that grows anaerobically at high pH and temperature. Int J Syst Evol Microbiol. 2001;51(2):457-465.","full_text"
112729,"Caloramator viterbensis",59.1,"AN","H",2.08,"Seyfried M, Lyon D, Rainey FA, Wiegel J. Caloramator viterbensis sp. nov., a novel thermophilic, glycerol-fermenting bacterium isolated from a hot spring in Italy. Int J Syst Evol Microbiol. 2002;52(4):1177-1184.","full_text"
475795,"Haliea rubra",30,"A","H",2.86,"Urios L, Intertaglia L, Lesongeur F, Lebaron P. Haliea rubra sp. nov., a member of the Gammaproteobacteria from the Mediterranean Sea. Int J Syst Evol Microbiol. 2009;59(5):1188-1192.","full_text"
287487,"Haliea salexigens",29.9,"A","H",5.55,"Urios L, Intertaglia L, Lesongeur F, Lebaron P. Haliea salexigens gen. nov., sp. nov., a member of the Gammaproteobacteria from the Mediterranean Sea. Int J Syst Evol Microbiol. 2008;58(5):1233-1237.","full_text"
455359,"Balneola alkaliphila",25,"A","H",3.12,"Urios L, Intertaglia L, Lesongeur F, Lebaron P. Balneola alkaliphila sp. nov., a marine bacterium isolated from the Mediterranean Sea. Int J Syst Evol Microbiol. 2008;58(6):1288-1291.","full_text"
563188,"Salinisphaera hydrothermalis",35,"A","M",1.65,"Crespo-Medina M, Chatziefthimiou A, Cruz-Matos R, Pe√≈rez-Rodri√≈guez I, Barkay T, Lutz RA, et al. Salinisphaera hydrothermalis sp. nov., a mesophilic, halotolerant, facultatively autotrophic, thiosulfateoxidizing gammaproteobacterium from deep-sea hydrothermal vents, and emended description of the genus Salinisphaera. Int J Syst Evol Microbiol. 2009;59(6):1497-1503.","full_text"
258515,"Acetanaerobacterium elongatum",37,"AN","H",4.78,"Chen S, Dong X. Acetanaerobacterium elongatum gen. nov., sp. nov., from paper mill waste water. Int J Syst Evol Microbiol. 2004;54(6):2257-2262.","full_text"
166485,"Caminicella sporogenes",57.5,"AN","H",0.75,"Alain K, Pignet P, Zbinden M, Quillevere M, Duchiron F, Donval JP, et al. Caminicella sporogenes gen. nov., sp. nov., a novel thermophilic spore-forming bacterium isolated from an East-Pacific Rise hydrothermal vent. Int J Syst Evol Microbiol. 2002;52(5):1621-1628.","full_text"
1131703,"Sphaerochaeta globosa",27.5,"AN","H",21,"Ritalahti KM, Justicia-Leon SD, Cusick KD, Ramos-Hernandez N, Rubin M, Dornbush J, et al. Sphaerochaeta globosa gen. nov., sp. nov. and Sphaerochaeta pleomorpha sp. nov., free-living, spherical spirochaetes. Int J Syst Evol Microbiol. 2012;62(1):210-216.","full_text"
1131707,"Sphaerochaeta pleomorpha",27.5,"AN","H",15,"Ritalahti KM, Justicia-Leon SD, Cusick KD, Ramos-Hernandez N, Rubin M, Dornbush J, et al. Sphaerochaeta globosa gen. nov., sp. nov. and Sphaerochaeta pleomorpha sp. nov., free-living, spherical spirochaetes. Int J Syst Evol Microbiol. 2012;62(1):210-216.","full_text"
165813,"Sporanaerobacter acetigenes",40.1,"AN","H",1.93,"Hernandez-Eugenio G, Fardeau ML, Cayol JL, Patel BKC, Thomas P, Macarie H, et al. Sporanaerobacter acetigenes gen. nov., sp. nov., a novel acetogenic, facultatively sulfur-reducing bacterium. Int J Syst Evol Microbiol. 2002;52(4):1217-1223.","full_text"
55504,"Sporomusa silvacetica",30,"AN","H",14,"Kuhner CH, Frank C, Griev¸hammer A, Schmittroth M, Acker G, Go√‡v¸ner A, et al. Sporomusa silvacetica sp. nov., an acetogenic bacterium isolated from aggregated forest soil. Int J Syst Bacteriol. 1997;47(2):352-358.","full_text"
53342,"Caloramator proteoclasticus",55,"AN","H",0.5,"Tarlera S, Muxi√≈ L, Soubes M, Stams AJ. Caloramator proteoclasticus sp. nov., a new moderately thermophilic anaerobic proteolytic bacterium. Int J Syst Bacteriol. 1997;47(3):651-656.","full_text"
53952,"Thermococcus peptonophilus",85.2,"AN","H",0.38,"Gonza√≈lez JM, Kato C, Horikoshi K. Thermococcus peptonophilus sp. nov., a fast-growing, extremely thermophilic archaebacterium isolated from deep-sea hydrothermal vents. Arch Microbiol. 1995;164(3):159-164.","full_text"
35749,"Thermococcus sp.",82.5,"AN","H",0.98,"Kwak YS, Kobayashi T, Akiba T, Horikoshi K, Kim YB. A hyperthermophilic sulfur-reducing archaebacterium, Thermococcus sp. DT1331, isolated from a deep-sea hydrothermal vent. Biosci Biotech Bioch. 1995;59(9):1666-1669.","full_text"
72803,"Thermococcus siculi",84.8,"AN","H",2.18,"Grote R, Li L, Tamaoka J, Kato C, Horikoshi K, Antranikian G. Thermococcus siculi sp. nov., a novel hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent at the Mid-Okinawa Trough. Extremophiles. 1999;3(1):55-62.","full_text"
53953,"Pyrococcus horikoshii",98,"AN","H",0.53,"Gonza√≈lez JM, Masuchi Y, Robb FT, Ammerman JW, Maeder DL, Yanagibayashi M, et al. Pyrococcus horikoshii sp. nov., a hyperthermophilic archaeon isolated from a hydrothermal vent at the Okinawa Trough. Extremophiles. 1998;2(2):123-130.","full_text"
