isolate.code,curve.code,genus,species,name,group,environment,temperature,inv.kT,r,ln.r,ln.rM,ln.rT,bv,ln.m,wts,colors,symbol,mte.analysis
20,261,Thalassiosira,curviseriata,Thalassiosira curviseriata,Diatoms,marine,5,41.72052099,0.65,-0.430782916,0.835201044,12.9197838,2.552668216,-8.751574718,0.25,brown,21,0
20,261,Thalassiosira,curviseriata,Thalassiosira curviseriata,Diatoms,marine,10,40.9837998,0.96,-0.040821995,1.225161965,13.07399394,2.552668216,-8.751574718,0.25,brown,21,0
20,261,Thalassiosira,curviseriata,Thalassiosira curviseriata,Diatoms,marine,15,40.27264589,1.5,0.405465108,1.671449068,13.29271179,2.552668216,-8.751574718,0.25,brown,21,0
20,261,Thalassiosira,curviseriata,Thalassiosira curviseriata,Diatoms,marine,20,39.58575103,1.93,0.657520003,1.923503963,13.32496033,2.552668216,-8.751574718,0.25,brown,21,1
21,207,Anabaena,,Anabaena ,Cyanobacteria,freshwater,18,39.85767788,0.24329466,-1.413481978,-0.374699599,11.34097494,2.15399188,-9.660381044,0.125,darkblue,24,0
21,206,Anabaena,,Anabaena ,Cyanobacteria,freshwater,18,39.85767788,0.255078162,-1.366185263,-0.327402885,11.38827166,2.15399188,-9.660381044,0.125,darkblue,24,0
21,206,Anabaena,,Anabaena ,Cyanobacteria,freshwater,23,39.1847473,0.353505062,-1.039857474,-0.001075096,11.49926166,2.15399188,-9.660381044,0.125,darkblue,24,0
21,207,Anabaena,,Anabaena ,Cyanobacteria,freshwater,23,39.1847473,0.371526889,-0.990134038,0.048648341,11.5489851,2.15399188,-9.660381044,0.125,darkblue,24,0
21,206,Anabaena,,Anabaena ,Cyanobacteria,freshwater,28,38.53416209,0.565608099,-0.569853845,0.468928533,11.76107802,2.15399188,-9.660381044,0.125,darkblue,24,0
21,207,Anabaena,,Anabaena ,Cyanobacteria,freshwater,28,38.53416209,0.604424341,-0.503478776,0.535303602,11.82745309,2.15399188,-9.660381044,0.125,darkblue,24,1
21,206,Anabaena,,Anabaena ,Cyanobacteria,freshwater,35,37.65881199,0.503224853,-0.686718185,0.352064194,11.36410165,2.15399188,-9.660381044,0.125,darkblue,24,0
21,207,Anabaena,,Anabaena ,Cyanobacteria,freshwater,35,37.65881199,0.527485004,-0.639634842,0.399147536,11.41118499,2.15399188,-9.660381044,0.125,darkblue,24,0
22,209,Chlorella,,Chlorella ,Greens,freshwater,18,39.85767788,0.213489332,-1.544168415,-0.585214002,11.21028851,2.013915739,-9.979692907,0.125,green3,22,0
22,208,Chlorella,,Chlorella ,Greens,freshwater,18,39.85767788,0.506690589,-0.67985474,0.279099673,12.07460218,2.013915739,-9.979692907,0.125,green3,22,0
22,209,Chlorella,,Chlorella ,Greens,freshwater,23,39.1847473,0.416581456,-0.875673264,0.083281149,11.66344587,2.013915739,-9.979692907,0.125,green3,22,0
22,208,Chlorella,,Chlorella ,Greens,freshwater,23,39.1847473,0.822765703,-0.195083805,0.763870607,12.34403533,2.013915739,-9.979692907,0.125,green3,22,0
22,209,Chlorella,,Chlorella ,Greens,freshwater,28,38.53416209,0.38608298,-0.951702959,0.007251454,11.37922891,2.013915739,-9.979692907,0.125,green3,22,0
22,208,Chlorella,,Chlorella ,Greens,freshwater,28,38.53416209,0.879603772,-0.128283732,0.830670681,12.20264814,2.013915739,-9.979692907,0.125,green3,22,1
22,209,Chlorella,,Chlorella ,Greens,freshwater,35,37.65881199,0.20170583,-1.60094493,-0.641990517,10.44987491,2.013915739,-9.979692907,0.125,green3,22,0
22,208,Chlorella,,Chlorella ,Greens,freshwater,35,37.65881199,0.632150229,-0.458628209,0.500326204,11.59219163,2.013915739,-9.979692907,0.125,green3,22,0
25,351,Alexandrium,minutum,Alexandrium minutum,Dinoflagellates,marine,12,40.69634548,0.10327893,-2.270321893,-0.473719811,10.75250866,3.483757194,-6.629102233,0.25,red,23,0
25,351,Alexandrium,minutum,Alexandrium minutum,Dinoflagellates,marine,16,40.13336647,0.266861665,-1.321024863,0.475577218,11.52165241,3.483757194,-6.629102233,0.25,red,23,0
25,351,Alexandrium,minutum,Alexandrium minutum,Dinoflagellates,marine,20,39.58575103,0.301519024,-1.198922167,0.597679914,11.46851816,3.483757194,-6.629102233,0.25,red,23,1
25,351,Alexandrium,minutum,Alexandrium minutum,Dinoflagellates,marine,25,38.92189473,0.289042374,-1.241181979,0.555420103,11.21382434,3.483757194,-6.629102233,0.25,red,23,0
27,765,Aphanizomenon,ovalisporum,Aphanizomenon ovalisporum,Cyanobacteria,freshwater,20,39.58575103,0.08,-2.525728644,-1.67459788,10.14171168,1.824714867,-10.4109875,0.333333333,darkblue,24,0
27,765,Aphanizomenon,ovalisporum,Aphanizomenon ovalisporum,Cyanobacteria,freshwater,26,38.79178644,0.21,-1.560647748,-0.709516984,10.85272391,1.824714867,-10.4109875,0.333333333,darkblue,24,1
27,765,Aphanizomenon,ovalisporum,Aphanizomenon ovalisporum,Cyanobacteria,freshwater,30,38.27993704,0.2,-1.609437912,-0.758307149,10.64014194,1.824714867,-10.4109875,0.333333333,darkblue,24,0
28,752,Cyclotella,meneghiniana,Cyclotella meneghiniana,Diatoms,freshwater,13,40.55412516,0.296,-1.217395825,0.413075887,11.75992423,3.192244052,-7.293623709,0.166666667,brown,21,0
28,752,Cyclotella,meneghiniana,Cyclotella meneghiniana,Diatoms,freshwater,16,40.13336647,0.324,-1.127011763,0.503459949,11.71566551,3.192244052,-7.293623709,0.166666667,brown,21,0
28,752,Cyclotella,meneghiniana,Cyclotella meneghiniana,Diatoms,freshwater,19,39.72124906,0.488,-0.717439873,0.913031839,11.99335983,3.192244052,-7.293623709,0.166666667,brown,21,0
28,752,Cyclotella,meneghiniana,Cyclotella meneghiniana,Diatoms,freshwater,22,39.31750945,0.565,-0.570929548,1.059542164,12.01067348,3.192244052,-7.293623709,0.166666667,brown,21,0
28,752,Cyclotella,meneghiniana,Cyclotella meneghiniana,Diatoms,freshwater,25,38.92189473,0.711,-0.341082849,1.289388863,12.11392346,3.192244052,-7.293623709,0.166666667,brown,21,1
28,752,Cyclotella,meneghiniana,Cyclotella meneghiniana,Diatoms,freshwater,28,38.53416209,0.438,-0.825536369,0.804935344,11.5053955,3.192244052,-7.293623709,0.166666667,brown,21,0
29,666,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,15,40.27264589,0.162,-1.820158944,-1.119384659,11.06708774,1.560880567,-11.01241342,0.166666667,darkblue,24,0
29,666,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,20,39.58575103,0.289,-1.241328591,-0.540554306,11.42611174,1.560880567,-11.01241342,0.166666667,darkblue,24,0
29,666,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,25,38.92189473,0.42,-0.867500568,-0.166726283,11.58750575,1.560880567,-11.01241342,0.166666667,darkblue,24,0
29,666,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,30,38.27993704,0.423,-0.8603831,-0.159608816,11.38919675,1.560880567,-11.01241342,0.166666667,darkblue,24,1
29,666,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,35,37.65881199,0.354,-1.038458366,-0.337684081,11.01236147,1.560880567,-11.01241342,0.166666667,darkblue,24,0
29,666,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,40,37.05752168,0.033,-3.411247718,-2.710473433,8.44715922,1.560880567,-11.01241342,0.166666667,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,13.5,40.48338711,0.013,-4.342805922,-3.685414601,8.611877953,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,15,40.27264589,0.055,-2.900422094,-2.243030774,9.986824592,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,257,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,16,40.13336647,0.10327893,-2.270321893,-1.612930572,10.57235538,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,17,39.99504709,0.071,-2.645075402,-1.987684082,10.15333967,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,17.5,39.92624433,0.107,-2.234926445,-1.577535124,10.54147174,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,19,39.72124906,0.139,-1.973281346,-1.315890026,10.73751835,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,20,39.58575103,0.175,-1.742969305,-1.085577985,10.92447102,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,257,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,20,39.58575103,0.250919279,-1.382623989,-0.725232669,11.28481634,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,21,39.45117428,0.225,-1.491654877,-0.834263557,11.13272089,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,21.5,39.38422845,0.232,-1.461017907,-0.803626587,11.1419352,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,22.5,39.25101611,0.239,-1.431291727,-0.773900407,11.12903343,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,24,39.05287873,0.264,-1.331806176,-0.674414856,11.16511502,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,257,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,24,39.05287873,0.389548715,-0.942766351,-0.285375031,11.55415484,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,25.5,38.85673167,0.268,-1.316768298,-0.659376978,11.11738584,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,27,38.66254511,0.279,-1.276543497,-0.619152177,11.09547094,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,28,38.53416209,0.275,-1.290984181,-0.633592861,11.03994769,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,257,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,28,38.53416209,0.62937764,-0.463023821,0.194367499,11.86790805,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,28.5,38.47028979,0.303,-1.194022473,-0.536631153,11.11647026,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,30,38.27993704,0.264,-1.331806176,-0.674414856,10.91777368,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,30.5,38.21690405,0.311,-1.167962367,-0.510571047,11.06144693,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,31.5,38.09145877,0.267,-1.320506621,-0.6631153,10.86876019,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,257,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,32,38.02904445,0.682056826,-0.382642302,0.274749018,11.78665192,1.484755387,-11.18594528,0.033333333,darkblue,24,1
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,32.5,37.96683433,0.261,-1.343234872,-0.685843551,10.80615212,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,34,37.78141922,0.274,-1.294627173,-0.637235852,10.79542698,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,34.5,37.72001597,0.261,-1.343234872,-0.685843551,10.72717024,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,35.5,37.5978063,0.264,-1.331806176,-0.674414856,10.69949184,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,257,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,36,37.53699794,0.533723329,-0.627877685,0.029513635,11.38396166,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,37,37.41596942,0.185,-1.687399454,-1.030008134,10.28571076,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,37.5,37.35574735,0.117,-2.145581344,-1.488190024,9.808257808,1.484755387,-11.18594528,0.033333333,darkblue,24,0
31,675,Microcystis,aeruginosa,Microcystis aeruginosa,Cyanobacteria,freshwater,40,37.05752168,0.111,-2.198225078,-1.540833757,9.66018186,1.484755387,-11.18594528,0.033333333,darkblue,24,0
35,164,Chaetoceros,,Chaetoceros ,Diatoms,marine,25,38.92189473,0.74,-0.301105093,0.756560083,12.15390122,2.187126,-9.584849855,0.2,brown,21,0
35,164,Chaetoceros,,Chaetoceros ,Diatoms,marine,27,38.66254511,0.84,-0.174353387,0.883311789,12.19766105,2.187126,-9.584849855,0.2,brown,21,0
35,164,Chaetoceros,,Chaetoceros ,Diatoms,marine,30,38.27993704,0.87,-0.139262067,0.918403108,12.11031779,2.187126,-9.584849855,0.2,brown,21,1
35,164,Chaetoceros,,Chaetoceros ,Diatoms,marine,33,37.90482742,0.76,-0.274436846,0.78322833,11.85510793,2.187126,-9.584849855,0.2,brown,21,0
35,164,Chaetoceros,,Chaetoceros ,Diatoms,marine,35,37.65881199,0.78,-0.248461359,0.809203816,11.80235848,2.187126,-9.584849855,0.2,brown,21,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,18,39.85767788,0.079,-2.538307427,-1.381138444,10.21614949,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,18,39.85767788,0.081,-2.513306124,-1.356137141,10.2411508,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,18,39.85767788,0.089,-2.419118909,-1.261949926,10.33533801,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,18,39.85767788,0.11,-2.207274913,-1.05010593,10.54718201,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,20,39.58575103,0.121,-2.111964733,-0.95479575,10.5554756,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,20,39.58575103,0.13,-2.040220829,-0.883051846,10.6272195,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,20,39.58575103,0.14,-1.966112856,-0.808943873,10.70132747,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,20,39.58575103,0.15,-1.897119985,-0.739951002,10.77032034,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,22,39.31750945,0.16,-1.832581464,-0.675412481,10.74902156,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,22,39.31750945,0.17,-1.771956842,-0.614787859,10.80964618,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,22,39.31750945,0.19,-1.660731207,-0.503562224,10.92087182,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,22,39.31750945,0.21,-1.560647748,-0.403478765,11.02095528,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,24,39.05287873,0.26,-1.347073648,-0.189904665,11.14984755,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,24,39.05287873,0.28,-1.272965676,-0.115796693,11.22395552,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,24,39.05287873,0.29,-1.237874356,-0.080705373,11.25904684,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,24,39.05287873,0.3,-1.203972804,-0.046803821,11.29294839,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,749,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,24,39.05287873,0.424,-0.858021824,0.299147159,11.63889937,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,26,38.79178644,0.27,-1.30933332,-0.152164337,11.10403834,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,26,38.79178644,0.29,-1.237874356,-0.080705373,11.17549731,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,26,38.79178644,0.3,-1.203972804,-0.046803821,11.20939886,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,26,38.79178644,0.33,-1.108662625,0.048506358,11.30470904,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,749,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,26,38.79178644,0.516,-0.661648514,0.495520469,11.75172315,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,28,38.53416209,0.28,-1.272965676,-0.115796693,11.05796619,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,28,38.53416209,0.29,-1.237874356,-0.080705373,11.09305751,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,28,38.53416209,0.29,-1.237874356,-0.080705373,11.09305751,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,28,38.53416209,0.31,-1.171182982,-0.014013999,11.15974889,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,749,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,28,38.53416209,0.594,-0.52087596,0.636293023,11.81005591,2.361727836,-9.186834626,0.03125,darkblue,24,1
37,749,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,31,38.1540783,0.527,-0.64055473,0.516614252,11.56875032,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,32,38.02904445,0.21,-1.560647748,-0.403478765,10.60864648,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,32,38.02904445,0.24,-1.427116356,-0.269947373,10.74217787,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,32,38.02904445,0.25,-1.386294361,-0.229125378,10.78299986,2.361727836,-9.186834626,0.03125,darkblue,24,0
37,1069,Trichodesmium,erythraeum,Trichodesmium erythraeum,Cyanobacteria,marine,32,38.02904445,0.26,-1.347073648,-0.189904665,10.82222058,2.361727836,-9.186834626,0.03125,darkblue,24,0
40,176,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,20,39.58575103,0.38,-0.967584026,0.164306029,11.6998563,2.317370266,-9.287950336,0.25,brown,21,1
40,176,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,25,38.92189473,0.38,-0.967584026,0.164306029,11.48742229,2.317370266,-9.287950336,0.25,brown,21,1
40,176,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,30,38.27993704,0.31,-1.171182982,-0.039292926,11.07839687,2.317370266,-9.287950336,0.25,brown,21,0
40,176,Cylindrotheca,closterium,Cylindrotheca closterium,Diatoms,marine,35,37.65881199,0.08,-2.525728644,-1.393838589,9.525091192,2.317370266,-9.287950336,0.25,brown,21,0
41,177,Nitzschia,paleacea,Nitzschia paleacea,Diatoms,marine,10,40.9837998,0.2,-1.609437912,-0.581431115,11.50537802,2.135083697,-9.703483367,0.25,brown,21,0
41,177,Nitzschia,paleacea,Nitzschia paleacea,Diatoms,marine,15,40.27264589,0.38,-0.967584026,0.060422771,11.91966266,2.135083697,-9.703483367,0.25,brown,21,1
41,177,Nitzschia,paleacea,Nitzschia paleacea,Diatoms,marine,20,39.58575103,0.34,-1.078809661,-0.050802864,11.58863067,2.135083697,-9.703483367,0.25,brown,21,0
41,177,Nitzschia,paleacea,Nitzschia paleacea,Diatoms,marine,25,38.92189473,0.35,-1.049822124,-0.021815327,11.40518419,2.135083697,-9.703483367,0.25,brown,21,0
