ref_code,reference
510,"Ma K, Liu X, Dong X. Methanobacterium beijingense sp. nov., a novel methanogen isolated from anaerobic digesters. Int J Syst Evol Microbiol. 2005;55(1):325-329."
511,"Tamaki H, Hanada S, Kamagata Y, Nakamura K, Nomura N, Nakano K, et al. Flavobacterium limicola sp. nov., a psychrophilic, organicpolymer-degrading bacterium isolated from freshwater sediments. Int J Syst Evol Microbiol. 2003;53(2):519-526."
512,"Yang SH, Lee JH, Ryu JS, Kato C, Kim SJ. Shewanella donghaensis sp. nov., a psychrophilic, piezosensitive bacterium producing high levels of polyunsaturated fatty acid, isolated from deep-sea sediments. Int J Syst Evol Microbiol. 2007;57(2):208-212."
513,"Huber R, Dyba D, Huber H, Burggraf S, Rachel R. Sulfur-inhibited Thermosphaera aggregans sp. nov., a new genus of hyperthermophilic archaea isolated after its prediction from environmentally derived 16S rRNA sequences. Int J Syst Bacteriol. 1998;48(1):31-38."
514,"Takai K, Moser DP, Onstott TC, Spoelstra N, Pfiffner SM, Dohnalkova A, et al. Alkaliphilus transvaalensis gen. nov., sp. nov., an extremely alkaliphilic bacterium isolated from a deep South African gold mine. Int J Syst Evol Microbiol. 2001;51(4):1245-1256."
515,"Tarpgaard IH, Boetius A, Finster K. Desulfobacter psychrotolerans sp. nov., a new psychrotolerant sulfate-reducing bacterium and descriptions of its physiological response to temperature changes. Antonie van Leeuwenhoek. 2006;89(1):109-124."
516,"Zhilina T, Zavarzin G, Rainey F, Kevbrin V, Kostrikina N, Lysenko A. Spirochaeta alkalica sp. nov., Spirochaeta africana sp. nov., and Spirochaeta asiatica sp. nov., alkaliphilic anaerobes from the continental soda lakes in Central Asia and the East African Rift. Int J Syst Bacteriol. 1996;46(1):305-312."
517,"Pikuta EV, Hoover RB, Bej AK, Marsic D, Whitman WB, Krader PE, et al. Trichococcus patagoniensis sp. nov., a facultative anaerobe that grows at -5 C, isolated from penguin guano in Chilean Patagonia. Int J Syst Evol Microbiol. 2006;56(9):2055-2062."
518,"Chen Z, He C, Hu H. Temperature responses of growth, photosynthesis, fatty acid and nitrate reductase in Antarctic and temperate Stichococcus. Extremophiles. 2012;16(1):127-133."
519,"Alain K, Marteinsson VT, Miroshnichenko ML, Bonch-Osmolovskaya EA, Prieur D, Birrien JL. Marinitoga piezophila sp. nov., a rodshaped, thermo-piezophilic bacterium isolated under high hydrostatic pressure from a deep-sea hydrothermal vent. Int J Syst Evol Microbiol. 2002;52(4):1331-1339."
520,"Jeanthon C, L’Haridon S, Reysenbach AL, Corre E, Vernet M, Messner P, et al. Methanococcus vulcanius sp. nov., a novel hyperthermophilic methanogen isolated from East Pacific Rise, and identification of Methanococcus sp. DSM 4213Tas Methanococcus fervens sp. nov. Int J Syst Bacteriol. 1999;49(2):583-589."
521,"Shima S, Suzuki KI. Hydrogenobacter acidophilus sp. nov., a thermoacidophilic, aerobic, hydrogen-oxidizing bacterium requiring elemental sulfur for growth. Int J Syst Bacteriol. 1993;43(4):703-708."
522,"Itoh T, Suzuki Ki, Sanchez PC, Nakase T. Caldivirga maquilingensis gen. nov., sp. nov., a new genus of rod-shaped crenarchaeote isolated from a hot spring in the Philippines. Int J Syst Bacteriol. 1999;49(3):1157-1163."
523,"Godfroy A, Lesongeur F, Raguénès G, Quérellou J, Antoine E, Meunier JR, et al. Thermococcus hydrothermalis sp. nov., a new hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent. Int J Syst Bacteriol. 1997;47(3):622-626."
524,"Raguénès G, Christen R, Guezennec J, Pignet P, Barbier G. Vibrio diabolicus sp. nov., a new polysaccharide-secreting organism isolated from a deep-sea hydrothermal vent polychaete annelid, Alvinella pompejana. Int J Syst Bacteriol. 1997;47(4):989-995."
525,"Sarma SSS, Rao TR. The combined effects of food and temperature on the life history parameters of Brachionus patulus Muller (Rotifera). Int Revue ges Hydrobiol. 1991;76(2):225-239."
526,Walz N. Individual culture and experimental population dynamics of Keratella cochlearis (Rotatoria). Hydrobiologia. 1983;107(1):35-45.
527,"Nagata WD. Long-term acclimation of a parthenogenetic strain of Brachionus plicatilis to subnormal temperatures: I. Influence on size, growth, and reproduction. Bull Mar Sci. 1985;37(2):716-725."
528,"Bowman JP, McCammon SA, Lewis T, Skerratt JH, Brown JL, Nichols DS, et al. Psychroflexus torquis gen. nov., sp. nov. a psychrophilic species from Antarctic sea ice, and reclassification of Flavobacterium gondwanense (Dobson et al. 1993) as Psychroflexus gondwanense gen. nov., comb. nov. Microbiology. 1998;144(6):1601-1609."
529,"Sheridan PP, Loveland-Curtze J, Miteva VI, Brenchley JE. Rhodoglobus vestalii gen. nov., sp. nov., a novel psychrophilic organism isolated from an Antarctic Dry Valley lake. Int J Syst Evol Microbiol. 2003;53(4):985-994."
530,"Broda D, Saul D, Lawson P, Bell R, Musgrave D. Clostridium gasigenes sp. nov., a psychrophile causing spoilage of vacuum-packed meat. Int J Syst Evol Microbiol. 2000;50(1):107-118."
531,"Zeng X, Zhang X, Jiang L, Alain K, Jebbar M, Shao Z. Palaeococcus pacificus sp. nov., an archaeon from deep-sea hydrothermal sediment. Int J Syst Evol Microbiol. 2013;63(Pt 6):2155-2159."
532,"Maestrojuán GM, Boone DR. Characterization of Methanosarcina barkeri MST and 227, Methanosarcina mazei S-6T, and Methanosarcina vacuolata Z-761T. Int J Syst Bacteriol. 1991;41(2):267-274."
533,"Kitamura K, Fujita T, Akada S, Tonouchi A. Methanobacterium kanagiense sp. nov., a hydrogenotrophic methanogen, isolated from ricefield soil. Int J Syst Evol Microbiol. 2011;61(6):1246-1252."
534,"Jeanthon C, L’Haridon S, Reysenbach AL, Vernet M, Messner P, Sleytr U, et al. Methanococcus infernus sp. nov., a novel hyperthermophilic lithotrophic methanogen isolated from a deep-sea hydrothermal vent. Int J Syst Bacteriol. 1998;48(3):913-919."
535,"Maestrojuán GM, Boone DR, Xun L, Mah RA, Zhang L. Transfer of Methanogenium bourgense, Methanogenium marisnigri, Methanogenium olentangyi, and Methanogenium thermophilicum to the Genus Methanoculleus gen. nov., emendation of Methanoculleus marisnigri and Methanogenium, and description of new strains of Methanoculleus bourgense and Methanoculleus marisnigri. Int J Syst Bacteriol. 1990;40(2):117-122."
536,"Chen MY, Wu SH, Lin GH, Lu CP, Lin YT, Chang WC, et al. Rubrobacter taiwanensis sp. nov., a novel thermophilic, radiation-resistant species isolated from hot springs. Int J Syst Evol Microbiol. 2004;54(5):1849-1855."
537,"Wood AP, Kelly DP. Physiological characteristics of a new thermophilic obligately chemolithotrophic Thiobacillus species,Thiobacillus tepidarius. Int J Syst Bacteriol. 1985;35(4):434-437."
538,"Wagner ID, Zhao W, Zhang CL, Romanek CS, Rohde M, Wiegel J. Thermoanaerobacter uzonensis sp. nov., an anaerobic thermophilic bacterium isolated from a hot spring within the Uzon Caldera, Kamchatka, Far East Russia. Int J Syst Evol Microbiol. 2008;58(11):2565-2573."
539,"Albuquerque L, Rainey FA, Chung AP, Sunna A, Nobre MF, Grote R, et al. Alicyclobacillus hesperidum sp. nov. and a related genomic species from solfataric soils of São Miguel in the Azores. Int J Syst Evol Microbiol. 2000;50(2):451-457."
540,"Hirayama H, Takai K, Inagaki F, Nealson KH, Horikoshi K. Thiobacter subterraneus gen. nov., sp. nov., an obligately chemolithoautotrophic, thermophilic, sulfur-oxidizing bacterium from a subsurface hot aquifer. Int J Syst Evol Microbiol. 2005;55(1):467-472."
541,"Niamsup P, Sujaya IN, Tanaka M, Sone T, Hanada S, Kamagata Y, et al. Lactobacillus thermotolerans sp. nov., a novel thermotolerant species isolated from chicken faeces. Int J Syst Evol Microbiol. 2003;53(1):263-268."
542,"Nakagawa S, Nakamura S, Inagaki F, Takai K, Shirai N, Sako Y. Hydrogenivirga caldilitoris gen. nov., sp. nov., a novel extremely thermophilic, hydrogen-and sulfur-oxidizing bacterium from a coastal hydrothermal field. Int J Syst Evol Microbiol. 2004;54(6):2079-2084."
543,"Vetriani C, Speck MD, Ellor SV, Lutz RA, Starovoytov V. Thermovibrio ammonificans sp. nov., a thermophilic, chemolithotrophic, nitrateammonifying bacterium from deep-sea hydrothermal vents. Int J Syst Evol Microbiol. 2004;54(1):175-181."
544,"Takai K, Inoue A, Horikoshi K. Methanothermococcus okinawensis sp. nov., a thermophilic, methane-producing archaeon isolated from a Western Pacific deep-sea hydrothermal vent system. Int J Syst Evol Microbiol. 2002;52(4):1089-1095."
545,"Jeanthon C, L’Haridon S, Cueff V, Banta A, Reysenbach AL, Prieur D. Thermodesulfobacterium hydrogeniphilum sp. nov., a thermophilic, chemolithoautotrophic, sulfate-reducing bacterium isolated from a deepsea hydrothermal vent at Guaymas Basin, and emendation of the genus Thermodesulfobacterium. Int J Syst Evol Microbiol. 2002;52(3):765-772."
546,"Itoh T, Suzuki Ki, Nakase T. Thermocladium modestius gen. nov., sp. nov., a new genus of rod-shaped, extremely thermophilic crenarchaeote. Int J Syst Bacteriol. 1998;48(3):879-887."
547,"Liu Y, Karnauchow TM, Jarrell KF, Balkwill DL, Drake GR, Ringelberg D, et al. Description of two new thermophilic Desulfotomaculum spp., Desulfotomaculum putei sp. nov., from a deep terrestrial subsurface, and Desulfotomaculum luciae sp. nov., from a hot spring. Int J Syst Bacteriol. 1997;47(3):615-621."
548,"Boone DR, Liu Y, Zhao ZJ, Balkwill DL, Drake GR, Stevens TO, et al. Bacillus infernus sp. nov., an Fe (III)and Mn (IV)-reducing anaerobe from the deep terrestrial subsurface. Int J Syst Bacteriol. 1995;45(3):441-448."
549,"Nakagawa S, Shtaih Z, Banta A, Beveridge TJ, Sako Y, Reysenbach AL. Sulfurihydrogenibium yellowstonense sp. nov., an extremely thermophilic, facultatively heterotrophic, sulfur-oxidizing bacterium from Yellowstone National Park, and emended descriptions of the genus Sulfurihydrogenibium, Sulfurihydrogenibium subterraneum and Sulfurihydrogenibium azorense. Int J Syst Evol Microbiol. 2005;55(6):2263-2268."
550,"McCammon SA, Innes BH, Bowman JP, Franzmann PD, Dobson SJ, Holloway PE, et al. Flavobacterium hibernum sp. nov., a lactoseutilizing bacterium from a freshwater Antarctic lake. Int J Syst Bacteriol. 1998;48(4):1405-1412."
551,"Nakagawa S, Inagaki F, Takai K, Horikoshi K, Sako Y. Thioreductor micantisoli gen. nov., sp. nov., a novel mesophilic, sulfurreducing chemolithoautotroph within the ε-Proteobacteria isolated from hydrothermal sediments in the Mid-Okinawa Trough. Int J Syst Evol Microbiol. 2005;55(2):599-605."
552,"Kendall MM, Liu Y, Sieprawska-Lupa M, Stetter KO, Whitman WB, Boone DR. Methanococcus aeolicus sp. nov., a mesophilic, methanogenic archaeon from shallow and deep marine sediments. Int J Syst Evol Microbiol. 2006;56(7):1525-1529."
553,"Sako Y, Nomura N, Uchida A, Ishida Y, Morii H, Koga Y, et al. Aeropyrum pernix gen. nov., sp. nov., a novel aerobic hyperthermophilic archaeon growing at temperatures up to 100 C. Int J Syst Bacteriol. 1996;46(4):1070-1077."
554,"Takai K, Nakagawa S, Sako Y, Horikoshi K. Balnearium lithotrophicum gen. nov., sp. nov., a novel thermophilic, strictly anaerobic, hydrogenoxidizing chemolithoautotroph isolated from a black smoker chimney in the Suiyo Seamount hydrothermal system. Int J Syst Evol Microbiol. 2003;53(6):1947-1954."
555,"Nakagawa S, Takai K, Horikoshi K, Sako Y. Aeropyrum camini sp. nov., a strictly aerobic, hyperthermophilic archaeon from a deep-sea hydrothermal vent chimney. Int J Syst Evol Microbiol. 2004;54(2):329-335."
556,"Dighe AS, Shouche YS, Ranade DR. Selenomonas lipolytica sp. nov., an obligately anaerobic bacterium possessing lipolytic activity. Int J Syst Bacteriol. 1998;48(3):783-791."
557,"Urios L, Michotey V, Intertaglia L, Lesongeur F, Lebaron P. Nisaea denitrificans gen. nov., sp. nov. and Nisaea nitritireducens sp. nov., two novel members of the class Alphaproteobacteria from the Mediterranean Sea. Int J Syst Evol Microbiol. 2008;58(10):2336-2341."
558,Korpelainen H. The effects of temperature and photoperiod on life history parameters of Daphnia magna (Crustacea: Cladocera). Freshw Biol. 1986;16(5):615-620.
559,"Reddy SV, Aspana S, Tushar D, Sasikala C, Ramana CV. Spirochaeta sphaeroplastigenens sp. nov., a halo-alkaliphilic, obligately anaerobic spirochaete isolated from soda lake Lonar. Int J Syst Evol Microbiol. 2013;63(Pt 6):2223-2228."
560,"Caldwell DE, Caldwell SJ, Laycock JP. Thermothrix thioparus gen. et sp. nov. a facultatively anaerobic facultative chemolithotroph living at neutral pH and high temperature. Can J Microbiol. 1976;22(10):1509-1517."
561,"Wiegel J, Ljungdahl LG. Thermoanaerobacter ethanolicus gen. nov., spec. nov., a new, extreme thermophilic, anaerobic bacterium. Arch Microbiol. 1981;128(4):343-348."
562,"Vreeland RH, Litchfield CD, Martin EL, Elliot E. Halomonas elongata, a new genus and species of extremely salt-tolerant bacteria. Int J Syst Bacteriol. 1980;30(2):485-495."
563,"Butterwick C, Heaney SI, Talling JF. Diversity in the influence of temperature on the growth rates of freshwater algae, and its ecological relevance. Freshw Biol. 2005;50(2):291-300."
564,"Sandnes JM, Källqvist T, Wenner D, Gislerød HR. Combined influence of light and temperature on growth rates of Nannochloropsis oceanica: linking cellular responses to large-scale biomass production. J Appl Phycol. 2005;17(6):515-525."
565,"Dermoun D, Chaumont D, Thebault JM, Dauta A. Modelling of growth of Porphyridium cruentum in connection with two interdependent factors: Light and temperature. Bioresour Technol. 1992;42(2):113-117."
566,"Xin L, Hong-Ying H, Yu-Ping Z. Growth and lipid accumulation properties of a freshwater microalga Scenedesmus sp. under different cultivation temperature. Bioresour Technol. 2011;102(3):3098-3102."
567,"Kudo I, Miyamoto M, Noiri Y, Maita Y. Combined effects of temperature and iron on the growth and physiology of the marine diatom Phaeodactylum tricornutum (Bacillariophyceae). J Phycol. 2000;36(6):1096-1102."
568,"Ferreira AC, Nobre MF, Rainey FA, Silva MT, Wait R, Burghardt J, et al. Deinococcus geothermalis sp. nov. and Deinococcus murrayi sp. nov., two extremely radiation-resistant and slightly thermophilic species from hot springs. Int J Syst Bacteriol. 1997;47(4):939-947."
569,"Bronikowski AM, Bennett AF, Lenski RE. Evolutionary adaptation to temperature. VIII. Effects of temperature on growth rate in natural isolates of Escherichia coli and Salmonella enterica from different thermal environments. Evolution. 2001;55(1):33-40."
570,"Sako Y, Nakagawa S, Takai K, Horikoshi K. Marinithermus hydrothermalis gen. nov., sp. nov., a strictly aerobic, thermophilic bacterium from a deep-sea hydrothermal vent chimney. Int J Syst Evol Microbiol. 2003;53(1):59-65."
571,"Friedrich AB, Antranikian G. Keratin degradation by Fervidobacterium pennavorans, a novel thermophilic anaerobic species of the order Thermotogales. Appl Environ Microbiol. 1996;62(8):2875-2882."
572,"Huber R, Langworthy TA, König H, Thomm M, Woese CR, Sleytr UB, et al. Thermotoga maritima sp. nov. represents a new genus of unique extremely thermophilic eubacteria growing up to 90 C. Arch Microbiol. 1986;144(4):324-333."
573,"Ma K, Liu X, Dong X. Methanosaeta harundinacea sp. nov., a novel acetate-scavenging methanogen isolated from a UASB reactor. Int J Syst Evol Microbiol. 2006;56(1):127-131."
574,"Davey ME, Wood WA, Key R, Nakamura K, Stahl DA. Isolation of three species of Geotoga and Petrotoga: two new genera, representing a new lineage in the bacterial line of descent distantly related to the “Thermotogales”. Syst Appl Microbiol. 1993;16(2):191-200."
575,"Kacena MA, Merrell GA, Manfredi B, Smith EE, Klaus DM, Todd P. Bacterial growth in space flight: logistic growth curve parameters for Escherichia coli and Bacillus subtilis. Appl Microbiol Biotechnol. 1999;51(2):229-234."
576,"Huber R, Woese CR, Langworthy TA, Fricke H, Stetter KO. Thermosipho africanus gen. nov., Represents a New Genus of Thermophilic Eubacteria within the “Thermotogales”. Syst Appl Microbiol. 1989;12(1):32-37."
577,"Chellemi DO, Marois JJ. Population dynamics of the plant pathogenic fungus Uncinula necator. Can J Bot. 1992;70(5):942-946."
578,"Huang CY, Patel BK, Mah RA, Baresi L. Caldicellulosiruptor owensensis sp. nov., an anaerobic, extremely thermophilic, xylanolytic bacterium. Int J Syst Bacteriol. 1998;48(1):91-97."
579,"Hamilton-Brehm SD, Mosher JJ, Vishnivetskaya T, Podar M, Carroll S, Allman S, et al. Caldicellulosiruptor obsidiansis sp. nov., an anaerobic, extremely thermophilic, cellulolytic bacterium isolated from Obsidian Pool, Yellowstone National Park. Appl Environ Microbiol. 2010;76(4):1014-1020."
580,"Mathrani IM, Ahring BK. Isolation and characterization of a strictly xylan-degrading Dictyoglomus from a man-made, thermophilic anaerobic environment. Arch Microbiol. 1991;157(1):13-17."
581,"Pikuta E, Lysenko A, Suzina N, Osipov G, Kuznetsov B, Tourova T, et al. Desulfotomaculum alkaliphilum sp. nov., a new alkaliphilic, moderately thermophilic, sulfate-reducing bacterium. Int J Syst Evol Microbiol. 2000;50(1):25-33."
582,"Maranhão P, Marques JC. The influence of temperature and salinity on the duration of embryonic development, fecundity and growth of the amphipod Echinogammarus marinus Leach (Gammaridae). Acta Oecologica. 2003;24:5-13."
583,"Cooper WE. Dynamics and production of a natural population of a fresh-water amphipod, Hyalella azteca. Ecol Monogr. 1965;p. 377-394."
584,"Marchant R, Banat IM, Rahman TJ, Berzano M. The frequency and characteristics of highly thermophilic bacteria in cool soil environments. Environ Microbiol. 2002;4(10):595-602."
585,"Mutzel A, Reinscheid UM, Antranikian G, Müller R. Isolation and characterization of a thermophilic bacillus strain, that degrades phenol and cresols as sole carbon source at 70 C. Appl Microbiol Biotechnol. 1996;46(5-6):593-596."
586,"Fuchs T, Huber H, Teiner K, Burggraf S, Stetter KO. Metallosphaera prunae, sp. nov., a novel metal-mobilizing, thermoacidophilic Archaeum, isolated from a uranium mine in Germany. Syst Appl Microbiol. 1995;18(4):560-566."
587,"Huber G, Spinnler C, Gambacorta A, Stetter KO. Metallosphaera sedula gen, and sp. nov. represents a new genus of aerobic, metal-Mobilizing, thermoacidophilic Archaebacteria. Syst Appl Microbiol. 1989;12(1):38-47."
588,"Liu SY, Rainey FA, Morgan HW, Mayer F, Wiegel J. Thermoanaerobacterium aotearoense sp. nov., a slightly acidophilic, anaerobic thermophile isolated from various hot springs in New Zealand, and emendation of the genus Thermoanaerobacterium. Int J Syst Bacteriol. 1996;46(2):388-396."
589,"Brand LE, Murphy LS, Guillard RRL, Lee Ht. Genetic variability and differentiation in the temperature niche component of the diatom Thalassiosira pseudonana. Mar Biol. 1981;62(2-3):103-110."
590,"Durbin EG. Studies on the autecology of the marine diatom Thalassiosira nordenskiöldii Cleve. 1. The influence of daylength, light intensity, and temperature on growth. J Phycol. 1974;10(2):220-225."
591,Langdon C. On the causes of interspecific differences in the growthirradiance relationship for phytoplankton. II. A general review. J Plankton Res. 1988;10(6):1291-1312.
592,"Krawiec RW. Autecology and clonal variability of the marine centric diatom Thalassiosira rotula (Bacillariophyceae) in response to light, temperature and salinity. Mar Biol. 1982;69(1):79-89."
593,"Smayda TJ. Experimental observations on the influence of temperature, light, and salinity on cell division of the marine diatom, Detonula confervacea (Cleve) Gran. J Phycol. 1969;5(2):150-157."
594,"Verity PG. Effects of temperature, irradiance, and daylength on the marine diatom Leptocylindrus danicus Cleve. I. Photosynthesis and cellular composition. J Exp Mar Biol Ecol. 1981;55(1):79-91."
595,Yoder JA. Effect of temperature on light-limited growth and chemical composition of Skeletonema costatum (Bacillariophyceae). J Phycol. 1979;15(4):362-370.
596,"Hensel R, Matussek K, Michalke K, Tacke L, Tindall BJ, Kohlhoff M, et al. Sulfophobococcus zilligii gen. nov., spec. nov. a novel hyperthermophilic archaeum isolated from hot alkaline springs of Iceland. Syst Appl Microbiol. 1997;20(1):102-110."
597,"Botero LM, Brown KB, Brumefield S, Burr M, Castenholz RW, Young M, et al. Thermobaculum terrenum gen. nov., sp. nov.: a nonphototrophic gram-positive thermophile representing an environmental clone group related to the Chloroflexi (green non-sulfur bacteria) and Thermomicrobia. Arch Microbiol. 2004;181(4):269-277."
598,"Baesman SM, Stolz JF, Kulp TR, Oremland RS. Enrichment and isolation of Bacillus beveridgei sp. nov., a facultative anaerobic haloalkaliphile from Mono Lake, California, that respires oxyanions of tellurium, selenium, and arsenic. Extremophiles. 2009;13(4):695-705."
599,"Yamada T, Imachi H, Ohashi A, Harada H, Hanada S, Kamagata Y, et al. Bellilinea caldifistulae gen. nov., sp. nov. and Longilinea arvoryzae gen. nov., sp. nov., strictly anaerobic, filamentous bacteria of the phylum Chloroflexi isolated from methanogenic propionate-degrading consortia. Int J Syst Evol Microbiol. 2007;57(10):2299-2306."
600,"Miyashita H, Ikemoto H, Kurano N, Miyachi S, Chihara M. Acaryochloris marina gen. et sp. nov. (Cyanobacteria), an oxygenic photosynthetic prokaryote containing chl d as a major pigment. J Phycol. 2003;39(6):1247-1253."
601,"Guillard RRL, Ryther JH. Studies of marine planktonic diatoms: I. Cyclotella nana Hustedt, and Detonula confervacea (Cleve) Gran. Can J Microbiol. 1962;8(2):229-239."
602,"Osburn MR, Amend JP. Thermogladius shockii gen. nov., sp. nov., a hyperthermophilic crenarchaeote from Yellowstone National Park, USA. Arch Microbiol. 2011;193(1):45-52."
603,"Cheng L, Dai L, Li X, Zhang H, Lu Y. Isolation and characterization of Methanothermobacter crinale sp. nov., a novel hydrogenotrophic methanogen from the Shengli oil field. Appl Environ Microbiol. 2011;77(15):5212-5219."
604,"Alves MP, Rainey FA, Nobre MF, da Costa MS. Thermomonas hydrothermalis sp. nov., A New Slightly Thermophilic γ-Proteobacterium Isolated from a Hot Spring in Central Portugal. Syst Appl Microbiol. 2003;26(1):70-75."
605,"Sako Y, Nunoura T, Uchida A. Pyrobaculum oguniense sp. nov., a novel facultatively aerobic and hyperthermophilic archaeon growing at up to 97 degrees C. Int J Syst Evol Microbiol. 2001;51(2):303-309."
606,"Takayanagi S, Kawasaki H, Sugimori K, Yamada T, Sugai A, Ito T, et al. Sulfolobus hakonensis sp. nov., a novel species of acidothermophilic archaeon. Int J Syst Bacteriol. 1996;46(2):377-382."
607,"Odintsova EV, Jannasch HW, Mamone JA, Langworthy TA. Thermothrix azorensis sp. nov., an obligately chemolithoautotrophic, sulfuroxidizing, thermophilic bacterium. Int J Syst Bacteriol. 1996;46(2):422-428."
608,"Stöhr R, Waberski A, Liesack W, Völker H, Wehmeyer U, Thomm M. Hydrogenophilus hirschii sp. nov., a novel thermophilic hydrogenoxidizing beta-proteobacterium isolated from Yellowstone National Park. Int J Syst Evol Microbiol. 2001;51(2):481-488."
609,"Segerer AH, Trincone A, Gahrtz M, Stetter KO. Stygiolobus azoricus gen. nov., sp. nov. represents a novel genus of anaerobic, extremely thermoacidophilic archaebacteria of the order Sulfolobales. Int J Syst Bacteriol. 1991;41(4):495-501."
610,"Krivushin KV, Shcherbakova VA, Petrovskaya LE, Rivkina EM. Methanobacterium veterum sp. nov., from ancient Siberian permafrost. Int J Syst Evol Microbiol. 2010;60(2):455-459."
611,"Takai K, Hirayama H, Nakagawa T, Suzuki Y, Nealson KH, Horikoshi K. Thiomicrospira thermophila sp. nov., a novel microaerobic, thermotolerant, sulfur-oxidizing chemolithomixotroph isolated from a deep-sea hydrothermal fumarole in the TOTO caldera, Mariana Arc, Western Pacific. Int J Syst Evol Microbiol. 2004;54(6):2325-2333."
612,"Jan RL, Wu J, Chaw SM, Tsai CW, Tsen SD. A novel species of thermoacidophilic archaeon, Sulfolobus yangmingensis sp. nov. Int J Syst Evol Microbiol. 1999;49(4):1809-1816."
613,"Kurr M, Huber R, König H, Jannasch HW, Fricke H, Trincone A, et al. Methanopyrus kandleri, gen. and sp. nov. represents a novel group of hyperthermophilic methanogens, growing at 110 C. Arch Microbiol. 1991;156(4):239-247."
614,"Zellner G, Stackebrandt E, Messner P, Tindall BJ, de Macario EC, Kneifel H, et al. Methanocorpusculaceae fam. nov., represented by Methanocorpusculum parvum, Methanocorpusculum sinense spec. nov. and Methanocorpusculum bavaricum spec. nov. Arch Microbiol. 1989;151(5):381-390."
615,"Huber H, Stetter KO. Thiobacillus prosperus sp. nov., represents a new group of halotolerant metal-mobilizing bacteria isolated from a marine geothermal field. Arch Microbiol. 1989;151(6):479-485."
616,"Blotevogel KH, Fischer U. Isolation and characterization of a new thermophilic and autotrophic methane producing bacterium: Methanobacterium thermoaggregans spec. nov. Arch Microbiol. 1985;142(3):218-222."
617,"Prokofeva MI, Miroshnichenko ML, Kostrikina NA, Chernyh NA, Kuznetsov BB, Tourova TP, et al. Acidilobus aceticus gen. nov., sp. nov., a novel anaerobic thermoacidophilic archaeon from continental hot vents in Kamchatka. Int J Syst Evol Microbiol. 2000;50(6):2001-2008."
618,"Xiang X, Dong X, Huang L. Sulfolobus tengchongensis sp. nov., a novel thermoacidophilic archaeon isolated from a hot spring in Tengchong, China. Extremophiles. 2003;7(6):493-498."
619,"Williams TJ, Lefèvre CT, Zhao W, Beveridge TJ, Bazylinski DA. Magnetospira thiophila gen. nov., sp. nov., a marine magnetotactic bacterium that represents a novel lineage within the Rhodospirillaceae (Alphaproteobacteria). Int J Syst Evol Microbiol. 2012;62(Pt 10):2443-2450."
620,"Jochimsen B, Peinemann-Simon S, Völker H, Stüben D, Botz R, Stoffers P, et al. Stetteria hydrogenophila, gen. nov. and sp. nov., a novel mixotrophic sulfur-dependent crenarchaeote isolated from Milos, Greece. Extremophiles. 1997;1(2):67-73."
621,"Stetter KO, Thomm M, Winter J, Wildgruber G, Huber H, Zillig W, et al. Methanothermus fervidus, sp. nov., a novel extremely thermophilic methanogen isolated from an Icelandic hot spring. Zbl Bakt Hyg, I Abt Orig C. 1981;2(2):166-178."
622,"Huber G, Stetter KO. Sulfolobus metallicus, sp. nov., a novel strictly chemolithoautotrophic thermophilic archaeal species of metalmobilizers. Syst Appl Microbiol. 1991;14(4):372-378."
623,"Du Preez JC, Toerien DF, Lategan PM. Growth parameters of Acinetobacter calcoaceticus on acetate and ethanol. Eur J Appl Microbiol. 1981;13(1):45-53."
624,"Huber R, Rossnagel P, Woese CR, Rachel R, Langworthy TA, Stetter KO. Formation of ammonium from nitrate during chemolithoautotrophic growth of the extremely thermophilic bacterium Ammonifex degensii gen. nov. sp. nov. Syst Appl Microbiol. 1996;19(1):40-49."
625,"Patel GB, Sprott GD, Fein JE. Isolation and characterization of Methanobacterium espanolae sp. nov., a mesophilic, moderately acidiphilic methanogen. Int J Syst Bacteriol. 1990;40(1):12-18."
626,"Palop ML, Valles S, Pinaga F, Flors A. Isolation and characterization of an anaerobic, cellulolytic bacterium, Clostridium celerecrescens sp. nov. Int J Syst Bacteriol. 1989;39(1):68-71."
627,"Liu Y, Boone DR, Choy C. Methanohalophilus oregonense sp. nov., a methylotrophic methanogen from an alkaline, saline aquifer. Int J Syst Bacteriol. 1990;40(2):111-116."
628,"Chung AP, Rainey FA, Valente M, Nobre MF, da Costa MS. Thermus igniterrae sp. nov. and Thermus antranikianii sp. nov., two new species from Iceland. Int J Syst Evol Microbiol. 2000;50(1):209-217."
629,"Denariaz G, Payne WJ, Le Gall J. A halophilic denitrifier, Bacillus halodenitrificans sp. nov. Int J Syst Bacteriol. 1989;39(2):145-151."
630,"Lyimo TJ, Pol A, Op den Camp HJ, Harhangi HR, Vogels GD. Methanosarcina semesiae sp. nov., a dimethylsulfide-utilizing methanogen from mangrove sediment. Int J Syst Evol Microbiol. 2000;50(1):171-178."
