species_tax_id,species,host,data_source,pathogen
169960,Arthrobacter gandavensis,ungulates,Liamp-shaw,TRUE
98672,Arthrobacter luteolus,human,Liamp-shaw,TRUE
156980,Arthrobacter woluwensis,human,Liamp-shaw,TRUE
678932,Auritidibacter ignavus,human,Liamp-shaw,TRUE
37923,Kocuria kristinae,human,Liamp-shaw,TRUE
223184,Kocuria marina,human,Liamp-shaw,TRUE
72000,Kocuria rhizophila,human,Liamp-shaw,TRUE
1275,Kocuria rosea,human,Liamp-shaw,TRUE
664639,Kocuria salsicia,human,Liamp-shaw,TRUE
1272,Kocuria varians,human,Liamp-shaw,TRUE
1270,Micrococcus luteus,human,Liamp-shaw,TRUE
1646,Renibacterium salmoninarum,actinopterygii,Liamp-shaw,TRUE
172042,Rothia aeria,human,Liamp-shaw,TRUE
2047,Rothia dentocariosa,human,Liamp-shaw,TRUE
43675,Rothia mucilaginosa,human,Liamp-shaw,TRUE
1710,Cellulosimicrobium cellulans,human,Liamp-shaw,TRUE
1710,Cellulosimicrobium cellulans,ungulates,Liamp-shaw,TRUE
264251,Cellulosimicrobium funkei,human,Liamp-shaw,TRUE
2039,Tropheryma whipplei,human,Liamp-shaw,TRUE
556499,Propionibacterium acidifaciens,human,Liamp-shaw,TRUE
1747,Cutibacterium acnes,human,Liamp-shaw,TRUE
1747,Cutibacterium acnes,ungulates,Liamp-shaw,TRUE
119981,Propionibacterium australiense,ungulates,Liamp-shaw,TRUE
33010,Cutibacterium avidum,human,Liamp-shaw,TRUE
346045,Amycolatopsis benzoatilytica,human,Liamp-shaw,TRUE
218823,Amycolatopsis kentuckyensis,ungulates,Liamp-shaw,TRUE
218822,Amycolatopsis lexingtonensis,ungulates,Liamp-shaw,TRUE
31958,Amycolatopsis orientalis,human,Liamp-shaw,TRUE
218821,Amycolatopsis pretoriensis,ungulates,Liamp-shaw,TRUE
130796,Crossiella equi,ungulates,Liamp-shaw,TRUE
2074,Pseudonocardia autotrophica,human,Liamp-shaw,TRUE
366584,Pseudonocardia oroxyli,human,Liamp-shaw,TRUE
1852,Saccharomonospora viridis,human,Liamp-shaw,TRUE
28042,Saccharopolyspora rectivirgula,human,Liamp-shaw,TRUE
524884,Saccharopolyspora rosea,human,Liamp-shaw,TRUE
508770,Sciscionella marina,human,Liamp-shaw,TRUE
1888,Streptomyces albus,human,Liamp-shaw,TRUE
1888,Streptomyces albus,ungulates,Liamp-shaw,TRUE
1896,Streptomyces bikiniensis,human,Liamp-shaw,TRUE
1898,Streptomyces cacaoi,human,Liamp-shaw,TRUE
1911,Streptomyces griseus,human,Liamp-shaw,TRUE
1911,Streptomyces griseus,carnivora,Liamp-shaw,TRUE
66900,Streptomyces lanatus,human,Liamp-shaw,TRUE
78355,Streptomyces somaliensis,human,Liamp-shaw,TRUE
1934,Streptomyces thermovulgaris,human,Liamp-shaw,TRUE
2014,Nocardiopsis dassonvillei,human,Liamp-shaw,TRUE
1993,Actinomadura madurae,human,Liamp-shaw,TRUE
240840,Actinomadura meyerae,human,Liamp-shaw,TRUE
111805,Actinomadura pelletieri,human,Liamp-shaw,TRUE
589159,Actinomadura sputi,human,Liamp-shaw,TRUE
1393034,Atopobium deltae,human,Liamp-shaw,TRUE
39487,Atopobium fossor,ungulates,Liamp-shaw,TRUE
1381,Atopobium minutum,human,Liamp-shaw,TRUE
1382,Atopobium parvulum,human,Liamp-shaw,TRUE
1383,Atopobium rimae,human,Liamp-shaw,TRUE
82135,Atopobium vaginae,human,Liamp-shaw,TRUE
74426,Collinsella aerofaciens,human,Liamp-shaw,TRUE
84163,Cryptobacterium curtum,human,Liamp-shaw,TRUE
84112,Eggerthella lenta,human,Liamp-shaw,TRUE
242230,Eggerthella sinensis,human,Liamp-shaw,TRUE
471189,Gordonibacter pamelaeae,human,Liamp-shaw,TRUE
230658,Paraeggerthella hongkongensis,human,Liamp-shaw,TRUE
84109,Slackia exigua,human,Liamp-shaw,TRUE
118967,Anaerorhabdus furcosa,human,Liamp-shaw,TRUE
47678,Bacteroides caccae,human,Liamp-shaw,TRUE
674529,Bacteroides faecis,human,Liamp-shaw,TRUE
817,Bacteroides fragilis,human,Liamp-shaw,TRUE
817,Bacteroides fragilis,ungulates,Liamp-shaw,TRUE
290053,Bacteroides helcogenes,ungulates,Liamp-shaw,TRUE
28113,Bacteroides heparinolyticus,human,Liamp-shaw,TRUE
28113,Bacteroides heparinolyticus,carnivora,Liamp-shaw,TRUE
28113,Bacteroides heparinolyticus,ungulates,Liamp-shaw,TRUE
329854,Bacteroides intestinalis,human,Liamp-shaw,TRUE
310300,Bacteroides pyogenes,human,Liamp-shaw,TRUE
310300,Bacteroides pyogenes,carnivora,Liamp-shaw,TRUE
310300,Bacteroides pyogenes,ungulates,Liamp-shaw,TRUE
820,Bacteroides uniformis,human,Liamp-shaw,TRUE
28119,Bacteroides zoogleoformans,human,Liamp-shaw,TRUE
28119,Bacteroides zoogleoformans,carnivora,Liamp-shaw,TRUE
544645,Butyricimonas virosa,human,Liamp-shaw,TRUE
28118,Odoribacter splanchnicus,human,Liamp-shaw,TRUE
45254,Dysgonomonas capnocytophagoides,human,Liamp-shaw,TRUE
163665,Dysgonomonas mossii,human,Liamp-shaw,TRUE
823,Parabacteroides distasonis,human,Liamp-shaw,TRUE
328812,Parabacteroides goldsteinii,human,Liamp-shaw,TRUE
28123,Porphyromonas asaccharolytica,human,Liamp-shaw,TRUE
501496,Porphyromonas bennonis,human,Liamp-shaw,TRUE
36875,Porphyromonas canoris,human,Liamp-shaw,TRUE
41976,Porphyromonas catoniae,human,Liamp-shaw,TRUE
29524,Porphyromonas circumdentaria,human,Liamp-shaw,TRUE
29524,Porphyromonas circumdentaria,carnivora,Liamp-shaw,TRUE
28124,Porphyromonas endodontalis,human,Liamp-shaw,TRUE
837,Porphyromonas gingivalis,primates,Liamp-shaw,TRUE
837,Porphyromonas gingivalis,human,Liamp-shaw,TRUE
837,Porphyromonas gingivalis,carnivora,Liamp-shaw,TRUE
111105,Porphyromonas gulae,carnivora,Liamp-shaw,TRUE
28114,Porphyromonas levii,human,Liamp-shaw,TRUE
28114,Porphyromonas levii,ungulates,Liamp-shaw,TRUE
28115,Porphyromonas macacae,primates,Liamp-shaw,TRUE
28115,Porphyromonas macacae,human,Liamp-shaw,TRUE
28115,Porphyromonas macacae,carnivora,Liamp-shaw,TRUE
322095,Porphyromonas somerae,human,Liamp-shaw,TRUE
281920,Porphyromonas uenonis,human,Liamp-shaw,TRUE
28112,Tannerella forsythia,human,Liamp-shaw,TRUE
76122,Alloprevotella tannerae,human,Liamp-shaw,TRUE
242750,Prevotella bergensis,human,Liamp-shaw,TRUE
28125,Prevotella bivia,human,Liamp-shaw,TRUE
28125,Prevotella bivia,carnivora,Liamp-shaw,TRUE
28126,Prevotella buccae,human,Liamp-shaw,TRUE
28127,Prevotella buccalis,human,Liamp-shaw,TRUE
28128,Prevotella corporis,human,Liamp-shaw,TRUE
52227,Prevotella dentalis,human,Liamp-shaw,TRUE
28129,Prevotella denticola,human,Liamp-shaw,TRUE
28130,Prevotella disiens,human,Liamp-shaw,TRUE
76123,Prevotella enoeca,human,Liamp-shaw,TRUE
28131,Prevotella intermedia,human,Liamp-shaw,TRUE
840,Prevotella loescheii,human,Liamp-shaw,TRUE
28132,Prevotella melaninogenica,human,Liamp-shaw,TRUE
282402,Prevotella multiformis,human,Liamp-shaw,TRUE
28133,Prevotella nigrescens,human,Liamp-shaw,TRUE
28135,Prevotella oris,human,Liamp-shaw,TRUE
28136,Prevotella oulorum,human,Liamp-shaw,TRUE
28137,Prevotella veroralis,human,Liamp-shaw,TRUE
214856,Alistipes finegoldii,human,Liamp-shaw,TRUE
328813,Alistipes onderdonkii,human,Liamp-shaw,TRUE
28117,Alistipes putredinis,human,Liamp-shaw,TRUE
328814,Alistipes shahii,human,Liamp-shaw,TRUE
408074,Chitinophaga terrae Kim and Jung 2007,human,Liamp-shaw,TRUE
1015,Bergeyella zoohelcum,human,Liamp-shaw,TRUE
1015,Bergeyella zoohelcum,carnivora,Liamp-shaw,TRUE
28188,Capnocytophaga canimorsus,human,Liamp-shaw,TRUE
28188,Capnocytophaga canimorsus,mammalia,Liamp-shaw,TRUE
28189,Capnocytophaga cynodegmi,human,Liamp-shaw,TRUE
28189,Capnocytophaga cynodegmi,carnivora,Liamp-shaw,TRUE
1017,Capnocytophaga gingivalis,human,Liamp-shaw,TRUE
45242,Capnocytophaga granulosa,human,Liamp-shaw,TRUE
45243,Capnocytophaga haemolytica,human,Liamp-shaw,TRUE
327575,Capnocytophaga leadbetteri,human,Liamp-shaw,TRUE
1018,Capnocytophaga ochracea,human,Liamp-shaw,TRUE
1019,Capnocytophaga sputigena,human,Liamp-shaw,TRUE
520603,Chryseobacterium anthropi,human,Liamp-shaw,TRUE
246,Chryseobacterium balustinum,human,Liamp-shaw,TRUE
246,Chryseobacterium balustinum,actinopterygii,Liamp-shaw,TRUE
250,Chryseobacterium gleum,human,Liamp-shaw,TRUE
253,Chryseobacterium indologenes,actinopterygii,Liamp-shaw,TRUE
253,Chryseobacterium indologenes,human,Liamp-shaw,TRUE
421058,Chryseobacterium oranimense,human,Liamp-shaw,TRUE
551459,Chryseobacterium piscicola,actinopterygii,Liamp-shaw,TRUE
59733,Chryseobacterium scophthalmum,actinopterygii,Liamp-shaw,TRUE
297244,Chryseobacterium shigense,actinopterygii,Liamp-shaw,TRUE
1037380,Chryseobacterium tructae,actinopterygii,Liamp-shaw,TRUE
1037377,Chryseobacterium viscerum,actinopterygii,Liamp-shaw,TRUE
78329,Coenonia anatina,aves,Liamp-shaw,TRUE
1118202,Cruoricaptor ignavus,human,Liamp-shaw,TRUE
1117645,Elizabethkingia anophelis,human,Liamp-shaw,TRUE
238,Elizabethkingia meningoseptica,aves,Liamp-shaw,TRUE
238,Elizabethkingia meningoseptica,reptilia,Liamp-shaw,TRUE
238,Elizabethkingia meningoseptica,human,Liamp-shaw,TRUE
238,Elizabethkingia meningoseptica,amphibia,Liamp-shaw,TRUE
238,Elizabethkingia meningoseptica,carnivora,Liamp-shaw,TRUE
172045,Elizabethkingia miricola,human,Liamp-shaw,TRUE
247,Empedobacter brevis,human,Liamp-shaw,TRUE
343874,Empedobacter falsenii,human,Liamp-shaw,TRUE
946678,Flavobacterium araucananum,actinopterygii,Liamp-shaw,TRUE
55197,Flavobacterium branchiophilum,actinopterygii,Liamp-shaw,TRUE
996,Flavobacterium columnare,actinopterygii,Liamp-shaw,TRUE
728056,Flavobacterium oncorhynchi,actinopterygii,Liamp-shaw,TRUE
1114874,Flavobacterium piscis,actinopterygii,Liamp-shaw,TRUE
1114867,Flavobacterium plurextorum,actinopterygii,Liamp-shaw,TRUE
96345,Flavobacterium psychrophilum,actinopterygii,Liamp-shaw,TRUE
96345,Flavobacterium psychrophilum,cephalaspidomorphi,Liamp-shaw,TRUE
1114873,Flavobacterium tructae,actinopterygii,Liamp-shaw,TRUE
76832,Myroides odoratimimus,human,Liamp-shaw,TRUE
256,Myroides odoratus,human,Liamp-shaw,TRUE
28251,Ornithobacterium rhinotracheale,aves,Liamp-shaw,TRUE
34085,Riemerella anatipestifer,aves,Liamp-shaw,TRUE
103810,Riemerella columbina,aves,Liamp-shaw,TRUE
669041,Tenacibaculum dicentrarchi,actinopterygii,Liamp-shaw,TRUE
107401,Tenacibaculum maritimum,actinopterygii,Liamp-shaw,TRUE
447689,Tenacibaculum soleae,actinopterygii,Liamp-shaw,TRUE
1014,Weeksella virosa,human,Liamp-shaw,TRUE
28192,Filobacterium rodentium,rodentia,Liamp-shaw,TRUE
28454,Sphingobacterium multivorum,human,Liamp-shaw,TRUE
258,Sphingobacterium spiritivorum,human,Liamp-shaw,TRUE
83555,Chlamydia abortus,human,Liamp-shaw,TRUE
83555,Chlamydia abortus,ungulates,Liamp-shaw,TRUE
1457141,Chlamydia avium,aves,Liamp-shaw,TRUE
83557,Chlamydia caviae,rodentia,Liamp-shaw,TRUE
83557,Chlamydia caviae,ungulates,Liamp-shaw,TRUE
83556,Chlamydia felis,human,Liamp-shaw,TRUE
83556,Chlamydia felis,carnivora,Liamp-shaw,TRUE
1457153,Chlamydia gallinacea,aves,Liamp-shaw,TRUE
83560,Chlamydia muridarum,rodentia,Liamp-shaw,TRUE
85991,Chlamydia pecorum,mammalia,Liamp-shaw,TRUE
85991,Chlamydia pecorum,ungulates,Liamp-shaw,TRUE
83558,Chlamydia pneumoniae,mammalia,Liamp-shaw,TRUE
83558,Chlamydia pneumoniae,human,Liamp-shaw,TRUE
83558,Chlamydia pneumoniae,amphibia,Liamp-shaw,TRUE
83554,Chlamydia psittaci,reptilia,Liamp-shaw,TRUE
83554,Chlamydia psittaci,human,Liamp-shaw,TRUE
83554,Chlamydia psittaci,aves,Liamp-shaw,TRUE
83554,Chlamydia psittaci,mammalia,Liamp-shaw,TRUE
83554,Chlamydia psittaci,rodentia,Liamp-shaw,TRUE
83554,Chlamydia psittaci,ungulates,Liamp-shaw,TRUE
83559,Chlamydia suis,ungulates,Liamp-shaw,TRUE
813,Chlamydia trachomatis,human,Liamp-shaw,TRUE
83552,Parachlamydia acanthamoebae,human,Liamp-shaw,TRUE
83552,Parachlamydia acanthamoebae,ungulates,Liamp-shaw,TRUE
83561,Simkania negevensis,human,Liamp-shaw,TRUE
71667,Waddlia chondrophila,human,Liamp-shaw,TRUE
71667,Waddlia chondrophila,ungulates,Liamp-shaw,TRUE
1392,Bacillus anthracis,carnivora,Liamp-shaw,TRUE
1392,Bacillus anthracis,mammalia,Liamp-shaw,TRUE
1392,Bacillus anthracis,primates,Liamp-shaw,TRUE
1392,Bacillus anthracis,aves,Liamp-shaw,TRUE
1392,Bacillus anthracis,ungulates,Liamp-shaw,TRUE
1392,Bacillus anthracis,human,Liamp-shaw,TRUE
1396,Bacillus cereus,actinopterygii,Liamp-shaw,TRUE
1396,Bacillus cereus,human,Liamp-shaw,TRUE
1396,Bacillus cereus,ungulates,Liamp-shaw,TRUE
1398,Bacillus coagulans,human,Liamp-shaw,TRUE
580165,Bacillus cytotoxicus,human,Liamp-shaw,TRUE
324768,Bacillus idriensis,human,Liamp-shaw,TRUE
324767,Bacillus infantis,human,Liamp-shaw,TRUE
1402,Bacillus licheniformis,human,Liamp-shaw,TRUE
1402,Bacillus licheniformis,ungulates,Liamp-shaw,TRUE
1405,Bacillus mycoides,actinopterygii,Liamp-shaw,TRUE
1405,Bacillus mycoides,aves,Liamp-shaw,TRUE
1405,Bacillus mycoides,human,Liamp-shaw,TRUE
38875,Bacillus oleronius,human,Liamp-shaw,TRUE
1408,Bacillus pumilus,human,Liamp-shaw,TRUE
1408,Bacillus pumilus,ungulates,Liamp-shaw,TRUE
1423,Bacillus subtilis,human,Liamp-shaw,TRUE
1423,Bacillus subtilis,ungulates,Liamp-shaw,TRUE
1428,Bacillus thuringiensis,human,Liamp-shaw,TRUE
1421,Lysinibacillus sphaericus,human,Liamp-shaw,TRUE
1641,Listeria grayi,human,Liamp-shaw,TRUE
1642,Listeria innocua,human,Liamp-shaw,TRUE
1642,Listeria innocua,ungulates,Liamp-shaw,TRUE
1638,Listeria ivanovii,human,Liamp-shaw,TRUE
1638,Listeria ivanovii,ungulates,Liamp-shaw,TRUE
1639,Listeria monocytogenes,aves,Liamp-shaw,TRUE
1639,Listeria monocytogenes,mammalia,Liamp-shaw,TRUE
1639,Listeria monocytogenes,primates,Liamp-shaw,TRUE
1639,Listeria monocytogenes,rodentia,Liamp-shaw,TRUE
1639,Listeria monocytogenes,ungulates,Liamp-shaw,TRUE
1639,Listeria monocytogenes,human,Liamp-shaw,TRUE
1639,Listeria monocytogenes,carnivora,Liamp-shaw,TRUE
51101,Brevibacillus agri,human,Liamp-shaw,TRUE
1393,Brevibacillus brevis,human,Liamp-shaw,TRUE
44250,Paenibacillus alvei,human,Liamp-shaw,TRUE
237530,Paenibacillus cineris,human,Liamp-shaw,TRUE
59843,Paenibacillus glucanolyticus,human,Liamp-shaw,TRUE
1464,Paenibacillus larvae,human,Liamp-shaw,TRUE
44252,Paenibacillus macerans,human,Liamp-shaw,TRUE
217090,Paenibacillus pasadenensis,human,Liamp-shaw,TRUE
646095,Paenibacillus sputi,human,Liamp-shaw,TRUE
49283,Paenibacillus thiaminolyticus,human,Liamp-shaw,TRUE
985762,Staphylococcus agnetis,aves,Liamp-shaw,TRUE
985762,Staphylococcus agnetis,ungulates,Liamp-shaw,TRUE
985002,Staphylococcus argenteus,human,Liamp-shaw,TRUE
1280,Staphylococcus aureus,aves,Liamp-shaw,TRUE
1280,Staphylococcus aureus,carnivora,Liamp-shaw,TRUE
1280,Staphylococcus aureus,mammalia,Liamp-shaw,TRUE
1280,Staphylococcus aureus,ungulates,Liamp-shaw,TRUE
1280,Staphylococcus aureus,human,Liamp-shaw,TRUE
1280,Staphylococcus aureus,primates,Liamp-shaw,TRUE
1280,Staphylococcus aureus,rodentia,Liamp-shaw,TRUE
29388,Staphylococcus capitis,human,Liamp-shaw,TRUE
29380,Staphylococcus caprae,human,Liamp-shaw,TRUE
29380,Staphylococcus caprae,ungulates,Liamp-shaw,TRUE
46126,Staphylococcus chromogenes,ungulates,Liamp-shaw,TRUE
29382,Staphylococcus cohnii,human,Liamp-shaw,TRUE
70255,Staphylococcus condimenti,human,Liamp-shaw,TRUE
53344,Staphylococcus delphini,carnivora,Liamp-shaw,TRUE
586733,Staphylococcus devriesei,ungulates,Liamp-shaw,TRUE
1282,Staphylococcus epidermidis,human,Liamp-shaw,TRUE
1282,Staphylococcus epidermidis,ungulates,Liamp-shaw,TRUE
46127,Staphylococcus felis,carnivora,Liamp-shaw,TRUE
1293,Staphylococcus gallinarum,human,Liamp-shaw,TRUE
1283,Staphylococcus haemolyticus,human,Liamp-shaw,TRUE
1283,Staphylococcus haemolyticus,carnivora,Liamp-shaw,TRUE
1290,Staphylococcus hominis,human,Liamp-shaw,TRUE
1284,Staphylococcus hyicus,human,Liamp-shaw,TRUE
1284,Staphylococcus hyicus,aves,Liamp-shaw,TRUE
1284,Staphylococcus hyicus,ungulates,Liamp-shaw,TRUE
1285,Staphylococcus intermedius,carnivora,Liamp-shaw,TRUE
1285,Staphylococcus intermedius,human,Liamp-shaw,TRUE
42858,Staphylococcus lentus,human,Liamp-shaw,TRUE
42858,Staphylococcus lentus,ungulates,Liamp-shaw,TRUE
28035,Staphylococcus lugdunensis,human,Liamp-shaw,TRUE
28035,Staphylococcus lugdunensis,carnivora,Liamp-shaw,TRUE
28035,Staphylococcus lugdunensis,rodentia,Liamp-shaw,TRUE
28035,Staphylococcus lugdunensis,ungulates,Liamp-shaw,TRUE
45972,Staphylococcus pasteuri,human,Liamp-shaw,TRUE
170573,Staphylococcus pettenkoferi,human,Liamp-shaw,TRUE
283734,Staphylococcus pseudintermedius,human,Liamp-shaw,TRUE
283734,Staphylococcus pseudintermedius,carnivora,Liamp-shaw,TRUE
33028,Staphylococcus saccharolyticus,human,Liamp-shaw,TRUE
33028,Staphylococcus saccharolyticus,ungulates,Liamp-shaw,TRUE
29385,Staphylococcus saprophyticus,human,Liamp-shaw,TRUE
1295,Staphylococcus schleiferi,human,Liamp-shaw,TRUE
1295,Staphylococcus schleiferi,carnivora,Liamp-shaw,TRUE
1296,Staphylococcus sciuri,human,Liamp-shaw,TRUE
1296,Staphylococcus sciuri,ungulates,Liamp-shaw,TRUE
1286,Staphylococcus simulans,human,Liamp-shaw,TRUE
1286,Staphylococcus simulans,mammalia,Liamp-shaw,TRUE
1286,Staphylococcus simulans,aves,Liamp-shaw,TRUE
1286,Staphylococcus simulans,ungulates,Liamp-shaw,TRUE
1292,Staphylococcus warneri,human,Liamp-shaw,TRUE
1292,Staphylococcus warneri,ungulates,Liamp-shaw,TRUE
1288,Staphylococcus xylosus,human,Liamp-shaw,TRUE
1288,Staphylococcus xylosus,ungulates,Liamp-shaw,TRUE
41170,Exiguobacterium acetylicum,human,Liamp-shaw,TRUE
33987,Exiguobacterium aurantiacum,human,Liamp-shaw,TRUE
502393,Gemella asaccharolytica,human,Liamp-shaw,TRUE
84136,Gemella bergeri,human,Liamp-shaw,TRUE
150240,Gemella cuniculi,mammalia,Liamp-shaw,TRUE
1379,Gemella haemolysans,human,Liamp-shaw,TRUE
29391,Gemella morbillorum,human,Liamp-shaw,TRUE
84135,Gemella sanguinis,human,Liamp-shaw,TRUE
46125,Abiotrophia defectiva,human,Liamp-shaw,TRUE
119206,Aerococcus sanguinicola,human,Liamp-shaw,TRUE
371602,Aerococcus suis,ungulates,Liamp-shaw,TRUE
1376,Aerococcus urinae,human,Liamp-shaw,TRUE
1377,Aerococcus viridans,actinopterygii,Liamp-shaw,TRUE
1377,Aerococcus viridans,human,Liamp-shaw,TRUE
1377,Aerococcus viridans,reptilia,Liamp-shaw,TRUE
1377,Aerococcus viridans,ungulates,Liamp-shaw,TRUE
1377,Aerococcus viridans,rodentia,Liamp-shaw,TRUE
178214,Facklamia hominis,human,Liamp-shaw,TRUE
87650,Facklamia sourekii,ungulates,Liamp-shaw,TRUE
13076,Globicatella sanguinis,human,Liamp-shaw,TRUE
136093,Globicatella sulfidifaciens,ungulates,Liamp-shaw,TRUE
1652,Alloiococcus otitis,human,Liamp-shaw,TRUE
2751,Carnobacterium maltaromaticum,actinopterygii,Liamp-shaw,TRUE
2751,Carnobacterium maltaromaticum,human,Liamp-shaw,TRUE
29394,Dolosigranulum pigrum,human,Liamp-shaw,TRUE
46124,Granulicatella adiacens,human,Liamp-shaw,TRUE
137732,Granulicatella elegans,human,Liamp-shaw,TRUE
300419,Catellicoccus marimammalium,cetacea,Liamp-shaw,TRUE
33945,Enterococcus avium,human,Liamp-shaw,TRUE
37734,Enterococcus casseliflavus,human,Liamp-shaw,TRUE
44008,Enterococcus cecorum,human,Liamp-shaw,TRUE
44008,Enterococcus cecorum,aves,Liamp-shaw,TRUE
53345,Enterococcus durans,human,Liamp-shaw,TRUE
53345,Enterococcus durans,aves,Liamp-shaw,TRUE
53345,Enterococcus durans,ungulates,Liamp-shaw,TRUE
1351,Enterococcus faecalis,human,Liamp-shaw,TRUE
1352,Enterococcus faecium,human,Liamp-shaw,TRUE
1352,Enterococcus faecium,carnivora,Liamp-shaw,TRUE
1353,Enterococcus gallinarum,human,Liamp-shaw,TRUE
1354,Enterococcus hirae,aves,Liamp-shaw,TRUE
1354,Enterococcus hirae,human,Liamp-shaw,TRUE
1354,Enterococcus hirae,carnivora,Liamp-shaw,TRUE
1354,Enterococcus hirae,mammalia,Liamp-shaw,TRUE
1354,Enterococcus hirae,rodentia,Liamp-shaw,TRUE
1354,Enterococcus hirae,ungulates,Liamp-shaw,TRUE
53346,Enterococcus mundtii,human,Liamp-shaw,TRUE
160454,Enterococcus pallens,human,Liamp-shaw,TRUE
44007,Enterococcus pseudoavium,human,Liamp-shaw,TRUE
71452,Enterococcus raffinosus,human,Liamp-shaw,TRUE
150033,Enterococcus ratti,rodentia,Liamp-shaw,TRUE
112904,Enterococcus villorum,ungulates,Liamp-shaw,TRUE
2738,Vagococcus fluvialis,human,Liamp-shaw,TRUE
2738,Vagococcus fluvialis,carnivora,Liamp-shaw,TRUE
2738,Vagococcus fluvialis,ungulates,Liamp-shaw,TRUE
2739,Vagococcus salmoninarum,actinopterygii,Liamp-shaw,TRUE
1579,Lactobacillus acidophilus,human,Liamp-shaw,TRUE
1582,Lactobacillus casei,human,Liamp-shaw,TRUE
1584,Lactobacillus delbrueckii,human,Liamp-shaw,TRUE
1613,Lactobacillus fermentum,human,Liamp-shaw,TRUE
1596,Lactobacillus gasseri,human,Liamp-shaw,TRUE
109790,Lactobacillus jensenii,human,Liamp-shaw,TRUE
47715,Lactobacillus rhamnosus,human,Liamp-shaw,TRUE
1624,Lactobacillus salivarius,human,Liamp-shaw,TRUE
1246,Leuconostoc lactis,human,Liamp-shaw,TRUE
1245,Leuconostoc mesenteroides,human,Liamp-shaw,TRUE
33968,Leuconostoc pseudomesenteroides,human,Liamp-shaw,TRUE
759620,Weissella ceti,actinopterygii,Liamp-shaw,TRUE
1583,Weissella confusa,primates,Liamp-shaw,TRUE
1583,Weissella confusa,human,Liamp-shaw,TRUE
1363,Lactococcus garvieae,actinopterygii,Liamp-shaw,TRUE
1363,Lactococcus garvieae,human,Liamp-shaw,TRUE
1363,Lactococcus garvieae,ungulates,Liamp-shaw,TRUE
1326,Streptococcus acidominimus,human,Liamp-shaw,TRUE
1326,Streptococcus acidominimus,ungulates,Liamp-shaw,TRUE
1311,Streptococcus agalactiae,actinopterygii,Liamp-shaw,TRUE
1311,Streptococcus agalactiae,reptilia,Liamp-shaw,TRUE
1311,Streptococcus agalactiae,human,Liamp-shaw,TRUE
1311,Streptococcus agalactiae,chondrichthyes,Liamp-shaw,TRUE
1311,Streptococcus agalactiae,amphibia,Liamp-shaw,TRUE
1311,Streptococcus agalactiae,mammalia,Liamp-shaw,TRUE
1311,Streptococcus agalactiae,ungulates,Liamp-shaw,TRUE
29389,Streptococcus alactolyticus,human,Liamp-shaw,TRUE
1328,Streptococcus anginosus,human,Liamp-shaw,TRUE
113107,Streptococcus australis,human,Liamp-shaw,TRUE
1329,Streptococcus canis,human,Liamp-shaw,TRUE
1329,Streptococcus canis,carnivora,Liamp-shaw,TRUE
1329,Streptococcus canis,ungulates,Liamp-shaw,TRUE
76860,Streptococcus constellatus,human,Liamp-shaw,TRUE
45634,Streptococcus cristatus,human,Liamp-shaw,TRUE
102886,Streptococcus didelphis,mammalia,Liamp-shaw,TRUE
1334,Streptococcus dysgalactiae,actinopterygii,Liamp-shaw,TRUE
1334,Streptococcus dysgalactiae,human,Liamp-shaw,TRUE
1334,Streptococcus dysgalactiae,carnivora,Liamp-shaw,TRUE
1334,Streptococcus dysgalactiae,ungulates,Liamp-shaw,TRUE
1336,Streptococcus equi,primates,Liamp-shaw,TRUE
1336,Streptococcus equi,ungulates,Liamp-shaw,TRUE
1336,Streptococcus equi,human,Liamp-shaw,TRUE
1336,Streptococcus equi,carnivora,Liamp-shaw,TRUE
1336,Streptococcus equi,cetacea,Liamp-shaw,TRUE
1336,Streptococcus equi,aves,Liamp-shaw,TRUE
1336,Streptococcus equi,rodentia,Liamp-shaw,TRUE
1335,Streptococcus equinus,human,Liamp-shaw,TRUE
1335,Streptococcus equinus,ungulates,Liamp-shaw,TRUE
165758,Streptococcus gallinaceus,human,Liamp-shaw,TRUE
165758,Streptococcus gallinaceus,aves,Liamp-shaw,TRUE
315405,Streptococcus gallolyticus,aves,Liamp-shaw,TRUE
315405,Streptococcus gallolyticus,human,Liamp-shaw,TRUE
1302,Streptococcus gordonii,human,Liamp-shaw,TRUE
254785,Streptococcus halichoeri,human,Liamp-shaw,TRUE
